Prompt	Ans	Candidate	Ans	Subject
羅馬帝國的首都为<mask>。	罗马	江戶, 加尔各答, 孟菲斯, 蒙哥马利, 京斯敦, 米蘭, 哥本哈根, 維多利亞, 普罗维登斯, 罗马	羅馬帝國
阿尔及利亚的首都为<mask>。	阿爾及爾	巴格达, 勒克瑙, 阿勒颇, 爱丁堡, 都柏林, 哈里斯堡, 威尼斯, 喀布尔, 南京市, 阿爾及爾	阿尔及利亚
不列颠哥伦比亚的首都为<mask>。	維多利亞	巴黎, 赫尔辛基, 堪培拉, 夏延, 里加, 哈密尔顿, 温彻斯特, 布列斯特, 敖德薩, 維多利亞	不列颠哥伦比亚
西孟加拉邦的首都为<mask>。	加尔各答	斯特拉斯堡, 布拉格, 塞维利亚, 敖德薩, 广岛市, 卢布林, 里贾纳, 塞萨洛尼基, 巴勒莫, 加尔各答	西孟加拉邦
波希米亞王國的首都为<mask>。	布拉格	東京都, 卑爾根, 巴塞爾, 廣州市, 达卡市, 的黎波里, 布拉迪斯拉发, 奥格斯堡, 加尔各答, 布拉格	波希米亞王國
莫斯科州的首都为<mask>。	莫斯科	廣州市, 堪培拉, 布列斯特, 班加羅爾, 卢布尔雅那, 尼斯, 鳳凰城, 塞拉耶佛, 广岛市, 莫斯科	莫斯科州
黎巴嫩的首都为<mask>。	贝鲁特	埃克塞特, 金奈, 塞萨洛尼基, 布鲁塞尔市, 阿姆斯特丹, 罗利, 鳳凰城, 布加勒斯特, 蒙得维的亚, 贝鲁特	黎巴嫩
拉脫維亞的首都为<mask>。	里加	孟菲斯, 利沃夫, 波士顿, 奈洛比, 阿德莱德, 阿姆斯特丹, 布里斯班, 巴黎, 里贾纳, 里加	拉脫維亞
大日本帝国的首都为<mask>。	東京都	沙加緬度, 劍橋, 地拉那, 海得拉巴, 珀斯, 罗马, 亞丁, 尼斯, 卡拉奇, 東京都	大日本帝国
威爾斯的首都为<mask>。	加迪夫	哈里斯堡, 圣地亚哥, 哈利法克斯, 贝尔法斯特, 博伊西, 锡耶纳, 麥加, 马德里, 兰辛, 加迪夫	威爾斯
德里蘇丹國的首都为<mask>。	德里	戈尔韦, 基輔, 耶路撒冷, 哈利法克斯, 博洛尼亚, 林肯, 西敏, 東京都, 普雷斯顿, 德里	德里蘇丹國
阿富汗民主共和国的首都为<mask>。	喀布尔	波士顿, 地拉那, 塞维利亚, 阿德莱德, 达尔文, 科克, 珀斯, 利默里克, 温尼伯, 喀布尔	阿富汗民主共和国
波兰的首都为<mask>。	华沙	波尔多, 赫尔辛基, 布加勒斯特, 西敏, 布里斯班, 塔林, 里加, 奧克蘭都會區, 麦地那, 华沙	波兰
卡扎尔王朝的首都为<mask>。	德黑兰	俾斯麥, 劍橋, 卡萊爾, 佐賀市, 安卡拉, 大马士革, 雅典, 亞歷山大港, 巴塞爾, 德黑兰	卡扎尔王朝
阿拔斯王朝的首都为<mask>。	巴格达	首爾, 麥加, 伍斯特, 佛罗伦萨, 马德里, 荷巴特, 波尔多, 萨尔茨堡, 德累斯顿, 巴格达	阿拔斯王朝
信德省的首都为<mask>。	卡拉奇	金奈, 特伦顿, 哈里斯堡, 赫里福德, 柏林, 圣地亚哥, 锡耶纳, 哥本哈根, 普罗维登斯, 卡拉奇	信德省
阿克什胡斯的首都为<mask>。	奥斯陆	皮尔, 俾斯麥, 但尼丁, 利默里克, 锡拉库萨, 北京市, 阿勒颇, 塔林, 布里斯班, 奥斯陆	阿克什胡斯
也门民主人民共和国的首都为<mask>。	亞丁	巴格达, 的黎波里, 博洛尼亚, 乔治敦, 阿勒颇, 南京市, 克尔曼, 兰辛, 塞萨洛尼基, 亞丁	也门民主人民共和国
新阿基坦大区的首都为<mask>。	波尔多	布里斯班, 柏林, 奧克蘭都會區, 塞拉耶佛, 開羅, 贝尔法斯特, 亞丁, 的黎波里, 蒙得维的亚, 波尔多	新阿基坦大区
西北英格蘭的首都为<mask>。	曼彻斯特	横滨市, 瓜达拉哈拉, 首爾, 图尔, 臺北市, 孟菲斯, 沃特福德, 圣地亚哥, 戈尔韦, 曼彻斯特	西北英格蘭
中华人民共和国的首都为<mask>。	北京市	巴塞爾, 布拉格, 波士顿, 堪培拉, 巴库, 耶路撒冷, 达尔文, 卡萊爾, 里尔, 北京市	中华人民共和国
古王國時期的首都为<mask>。	孟菲斯	檀香山, 奈洛比, 普罗维登斯, 瓜达拉哈拉, 萨尔茨堡, 加普, 马尼拉市, 查尔斯顿, 克尔曼, 孟菲斯	古王國時期
百慕大的首都为<mask>。	哈密尔顿	萨尔茨堡, 雅典, 哈里斯堡, 喀山, 俾斯麥, 曼谷, 杰克逊, 那不勒斯, 尼斯, 哈密尔顿	百慕大
上加龙省的首都为<mask>。	圖盧茲	地拉那, 京都市, 沃特福德, 戈尔韦, 蒙得维的亚, 奧斯汀, 雅典, 但尼丁, 美因茨, 圖盧茲	上加龙省
阿拉伯聯合共和國的首都为<mask>。	開羅	利沃夫, 安卡拉, 曼彻斯特, 米蘭, 威尼斯, 加普, 贝尔格莱德, 南京市, 但尼丁, 開羅	阿拉伯聯合共和國
赫里福德郡的首都为<mask>。	赫里福德	洛桑, 瓜达拉哈拉, 尼斯, 曼彻斯特, 布拉格, 地拉那, 塔林, 荷巴特, 赫尔辛基, 赫里福德	赫里福德郡
吉倫特省的首都为<mask>。	波尔多	孟买, 阿爾及爾, 美因茨, 科克, 埃德蒙顿, 曼谷, 班加羅爾, 蒙得维的亚, 曼彻斯特, 波尔多	吉倫特省
米蘭省的首都为<mask>。	米蘭	荷巴特, 里贾纳, 悉尼, 俾斯麥, 維也納, 里弗赛德, 但尼丁, 葉里溫, 伯尔尼, 米蘭	米蘭省
芬兰的首都为<mask>。	赫尔辛基	埃德蒙顿, 巴黎, 达尔文, 哈利法克斯, 锡耶纳, 瓜达拉哈拉, 哈特福, 奧克蘭都會區, 君士坦丁堡, 赫尔辛基	芬兰
叙利亚的首都为<mask>。	大马士革	威尼斯, 哈密尔顿, 利沃夫, 广岛市, 江戶, 麦迪逊, 西雅圖, 基督城, 达尔文, 大马士革	叙利亚
巴倫西亞自治區的首都为<mask>。	巴倫西亞	汉诺威, 博洛尼亚, 葉里溫, 麥加, 多伦多, 巴格达, 普雷斯顿, 锡拉库萨, 格洛斯特, 巴倫西亞	巴倫西亞自治區
白俄罗斯苏维埃社会主义共和国的首都为<mask>。	明斯克	阿姆斯特丹, 赫尔辛基, 孟菲斯, 的黎波里, 亞歷山大港, 都柏林, 米蘭, 达尔文, 巴里, 明斯克	白俄罗斯苏维埃社会主义共和国
热那亚共和国的首都为<mask>。	热那亚	巴黎, 海得拉巴, 奥斯陆, 布里斯托尔, 普罗维登斯, 布拉迪斯拉发, 巴格达, 維也納, 哥本哈根, 热那亚	热那亚共和国
比利时的首都为<mask>。	布鲁塞尔市	佛罗伦萨, 塞萨洛尼基, 阿姆斯特丹, 佐賀市, 地拉那, 杜拜, 圖盧茲, 科克, 斯特拉斯堡, 布鲁塞尔市	比利时
地拉那區的首都为<mask>。	地拉那	哈里斯堡, 达尔文, 皮尔, 但尼丁, 达卡市, 多伦多, 里弗赛德, 德累斯顿, 亞歷山大港, 地拉那	地拉那區
利古里亞的首都为<mask>。	热那亚	迈阿密, 阿德莱德, 赫尔辛基, 那不勒斯, 洛桑, 布拉格, 曼彻斯特, 俾斯麥, 达尔文, 热那亚	利古里亞
阿基坦的首都为<mask>。	波尔多	加尔各答, 哈瓦那, 塞拉耶佛, 亞歷山大港, 达尔文, 那不勒斯, 基督城, 特伦顿, 北京市, 波尔多	阿基坦
奥匈帝国的首都为<mask>。	維也納	查尔斯顿, 索菲亞, 阿德莱德, 广岛市, 布拉格, 奈洛比, 斯普林菲尔德, 雅加达, 马德里, 維也納	奥匈帝国
羅馬省的首都为<mask>。	罗马	沙加緬度, 瓜达拉哈拉, 劍橋, 奥格斯堡, 布里斯托尔, 卡拉奇, 莱斯特, 名古屋市, 麥加, 罗马	羅馬省
斯德哥爾摩省的首都为<mask>。	斯德哥尔摩	洛桑, 那不勒斯, 沃特福德, 麦迪逊, 加拉加斯, 北京市, 明斯克, 里加, 米蘭, 斯德哥尔摩	斯德哥爾摩省
埃及王國的首都为<mask>。	開羅	阿勒颇, 基督城, 利沃夫, 罗利, 横滨市, 德累斯顿, 温尼伯, 塞萨洛尼基, 哈特福, 開羅	埃及王國
田纳西州的首都为<mask>。	纳什维尔	贝尔格莱德, 名古屋市, 哈里斯堡, 亞丁, 喀布尔, 格洛斯特, 佛罗伦萨, 贝尔法斯特, 哈利法克斯, 纳什维尔	田纳西州
佐贺县的首都为<mask>。	佐賀市	里弗赛德, 爱丁堡, 奥斯陆, 沙加緬度, 图尔, 托萊多, 卡拉奇, 的黎波里, 安那波利斯, 佐賀市	佐贺县
瑞典的首都为<mask>。	斯德哥尔摩	布列斯特, 波尔多, 布拉格, 罗马, 美因茨, 塞维利亚, 亞丁, 米蘭, 贝鲁特, 斯德哥尔摩	瑞典
法屬阿爾及利亞的首都为<mask>。	阿爾及爾	巴比伦, 阿德莱德, 雅加达, 明斯克, 京斯敦, 根特, 贝鲁特, 布加勒斯特, 哈利法克斯, 阿爾及爾	法屬阿爾及利亞
俄亥俄州的首都为<mask>。	哥伦布	江戶, 阿爾及爾, 维尔纽斯, 佐賀市, 巴里, 基尔, 加普, 科伦坡, 荷巴特, 哥伦布	俄亥俄州
南卡罗来纳州的首都为<mask>。	哥伦比亚	孟菲斯, 加拉加斯, 奧斯汀, 罗利, 倫敦, 鳳凰城, 喀山, 托萊多, 加迪夫, 哥伦比亚	南卡罗来纳州
牙买加的首都为<mask>。	京斯敦	安卡拉, 杜拜, 布加勒斯特, 横滨市, 敖德薩, 布拉迪斯拉发, 里加, 巴里, 牛津, 京斯敦	牙买加
基辅罗斯的首都为<mask>。	基輔	皮尔, 勒克瑙, 沃特福德, 贝鲁特, 纳什维尔, 京斯敦, 丹佛, 亞丁, 博伊西, 基輔	基辅罗斯
上阿尔卑斯省的首都为<mask>。	加普	蒙哥马利, 图尔, 北京市, 巴里, 佛罗伦萨, 博洛尼亚, 奧克蘭都會區, 曼彻斯特, 阿勒颇, 加普	上阿尔卑斯省
英格兰王国的首都为<mask>。	倫敦	沃特福德, 班加羅爾, 索菲亞, 杰克逊, 华沙, 檀香山, 科克, 珀斯, 京都市, 倫敦	英格兰王国
加泰罗尼亚的首都为<mask>。	巴塞罗那	布里斯托尔, 威尼斯, 帕尔马, 温尼伯, 阿勒颇, 哈里斯堡, 赫尔辛基, 哈特福, 西雅圖, 巴塞罗那	加泰罗尼亚
巴黎公社的首都为<mask>。	巴黎	廣州市, 多伦多, 波士顿, 雅典, 阿德莱德, 奈洛比, 基督城, 布拉迪斯拉发, 里尔, 巴黎	巴黎公社
皮埃蒙特的首都为<mask>。	都灵	塞萨洛尼基, 蒙哥马利, 雅加达, 锡拉库萨, 廣州市, 丹佛, 基尔, 马尼拉市, 洛桑, 都灵	皮埃蒙特
捷克的首都为<mask>。	布拉格	伯尔尼, 巴比伦, 杰克逊, 波尔多, 慕尼黑, 尼斯, 巴勒莫, 托萊多, 哥本哈根, 布拉格	捷克
新斯科舍的首都为<mask>。	哈利法克斯	汉诺威, 林肯, 贝尔法斯特, 兰辛, 里斯本, 奧克蘭都會區, 堪培拉, 雅典, 加尔各答, 哈利法克斯	新斯科舍
牛津郡的首都为<mask>。	牛津	伊斯坦堡, 达卡市, 伍斯特, 波恩, 京斯敦, 基督城, 堪培拉, 基尔, 里斯本, 牛津	牛津郡
欧洲联盟的首都为<mask>。	布鲁塞尔市	赫里福德, 多伦多, 哈瓦那, 悉尼, 勒克瑙, 罗马, 基督城, 尼斯, 都柏林, 布鲁塞尔市	欧洲联盟
南斯拉夫社会主义联邦共和国的首都为<mask>。	贝尔格莱德	德黑兰, 布鲁塞尔市, 埃德蒙顿, 赫尔辛基, 大马士革, 俾斯麥, 葉里溫, 斯普林菲尔德, 北京市, 贝尔格莱德	南斯拉夫社会主义联邦共和国
英属印度的首都为<mask>。	加尔各答	萨格勒布, 圣地亚哥, 罗马, 贝尔法斯特, 利默里克, 巴黎, 广岛市, 地拉那, 卡拉奇, 加尔各答	英属印度
清朝的首都为<mask>。	北京市	布加勒斯特, 加尔各答, 科伦坡, 西雅圖, 都灵, 丹佛, 利默里克, 萨尔茨堡, 奥格斯堡, 北京市	清朝
立陶宛大公国的首都为<mask>。	维尔纽斯	帕尔马, 温尼伯, 埃德蒙顿, 布拉格, 布里斯托尔, 横滨市, 博洛尼亚, 纳什维尔, 德黑兰, 维尔纽斯	立陶宛大公国
薩丁尼亞王國的首都为<mask>。	都灵	塞萨洛尼基, 索菲亞, 加普, 檀香山, 埃克塞特, 南京市, 但尼丁, 赫里福德, 斯特拉斯堡, 都灵	薩丁尼亞王國
马里兰州的首都为<mask>。	安那波利斯	塞萨洛尼基, 温尼伯, 斯德哥尔摩, 马尼拉市, 首爾, 伯尔尼, 都灵, 瓜达拉哈拉, 葉里溫, 安那波利斯	马里兰州
魏瑪共和国的首都为<mask>。	柏林	敖德薩, 慕尼黑, 首爾, 巴里, 哥本哈根, 萨尔茨堡, 阿勒颇, 图尔, 阿姆斯特丹, 柏林	魏瑪共和国
美利堅聯盟國的首都为<mask>。	里士满	西雅圖, 米蘭, 基輔, 罗马, 卢布尔雅那, 波士顿, 荷巴特, 莫斯科, 布达佩斯, 里士满	美利堅聯盟國
紐斯特利亞的首都为<mask>。	巴黎	莱斯特, 劍橋, 锡耶纳, 萨尔茨堡, 斯特拉斯堡, 根特, 杜拜, 麦地那, 廣州市, 巴黎	紐斯特利亞
巴伐利亚的首都为<mask>。	慕尼黑	查尔斯顿, 都柏林, 布达佩斯, 基輔, 牛津, 蒙哥马利, 多伦多, 孟菲斯, 布拉迪斯拉发, 慕尼黑	巴伐利亚
夏威夷州的首都为<mask>。	檀香山	圖盧茲, 的黎波里, 維多利亞, 科伦坡, 特伦顿, 哈密尔顿, 首爾, 丹佛, 波恩, 檀香山	夏威夷州
同盟國軍事占領德國的首都为<mask>。	柏林	倫敦, 夏延, 西敏, 京斯敦, 贝尔格莱德, 伯尔尼, 南京市, 江戶, 美因茨, 柏林	同盟國軍事占領德國
昆士蘭州的首都为<mask>。	布里斯班	贝鲁特, 林肯, 西雅圖, 卑爾根, 萨格勒布, 巴倫西亞, 温尼伯, 布拉格, 布里斯托尔, 布里斯班	昆士蘭州
波希米亚的首都为<mask>。	布拉格	悉尼, 東京都, 温彻斯特, 圣地亚哥, 巴库, 图尔, 首爾, 北京市, 帕尔马, 布拉格	波希米亚
阿富汗伊斯蘭酋長國的首都为<mask>。	喀布尔	威尼斯, 但尼丁, 科克, 斯普林菲尔德, 温彻斯特, 西敏, 格洛斯特, 温尼伯, 都柏林, 喀布尔	阿富汗伊斯蘭酋長國
霍姆斯省的首都为<mask>。	大马士革	罗马, 亞丁, 布鲁塞尔市, 哈里斯堡, 維多利亞, 里弗赛德, 普雷斯顿, 葉里溫, 塔林, 大马士革	霍姆斯省
西維吉尼亞州的首都为<mask>。	查尔斯顿	印第安納波利斯, 布鲁塞尔市, 博洛尼亚, 西敏, 東京都, 孟菲斯, 托萊多, 亞歷山大港, 维尔纽斯, 查尔斯顿	西維吉尼亞州
肯尼亚的首都为<mask>。	奈洛比	波恩, 北京市, 图尔, 加拉加斯, 安那波利斯, 德黑兰, 热那亚, 萨尔茨堡, 奧斯汀, 奈洛比	肯尼亚
西德的首都为<mask>。	波恩	喀山, 布加勒斯特, 西雅圖, 塞维利亚, 奈洛比, 布里斯托尔, 哈里斯堡, 加尔各答, 巴勒莫, 波恩	西德
斯洛文尼亚的首都为<mask>。	卢布尔雅那	加拉加斯, 喀布尔, 哈特福, 哥伦比亚, 臺北市, 达尔文, 波尔多, 哥伦布, 基督城, 卢布尔雅那	斯洛文尼亚
奥塔哥大区的首都为<mask>。	但尼丁	布里斯班, 巴塞爾, 帕尔马, 蒙得维的亚, 哈特福, 丹佛, 马德里, 斯特拉斯堡, 加迪夫, 但尼丁	奥塔哥大区
江苏省的首都为<mask>。	南京市	布加勒斯特, 格洛斯特, 科克, 杰克逊, 哈瓦那, 奧克蘭都會區, 索菲亞, 喀布尔, 但尼丁, 南京市	江苏省
新泽西州的首都为<mask>。	特伦顿	康科德, 麦地那, 首爾, 塔林, 洛桑, 卢布林, 布加勒斯特, 那不勒斯, 莫斯科, 特伦顿	新泽西州
俄勒冈州的首都为<mask>。	塞勒姆	曼谷, 萨尔茨堡, 明斯克, 斯特拉斯堡, 雅加达, 哈瓦那, 布达佩斯, 卑爾根, 首爾, 塞勒姆	俄勒冈州
意大利王國的首都为<mask>。	罗马	兰辛, 普雷斯顿, 达卡市, 横滨市, 安那波利斯, 加普, 哥伦比亚, 丹佛, 波士顿, 罗马	意大利王國
石勒苏益格-荷尔斯泰因的首都为<mask>。	基尔	喀山, 莱斯特, 京都市, 卡拉奇, 巴塞爾, 奥格斯堡, 麦地那, 安那波利斯, 安卡拉, 基尔	石勒苏益格-荷尔斯泰因
立陶宛的首都为<mask>。	维尔纽斯	基督城, 杰克逊, 赫尔辛基, 亞歷山大港, 首爾, 赫里福德, 劍橋, 迈阿密, 普罗维登斯, 维尔纽斯	立陶宛
密西西比州的首都为<mask>。	杰克逊	斯普林菲尔德, 阿爾及爾, 布加勒斯特, 加尔各答, 兰辛, 多伦多, 加拉加斯, 基輔, 里士满, 杰克逊	密西西比州
奥匈帝国的首都为<mask>。	布达佩斯	卑爾根, 斯德哥尔摩, 俾斯麥, 南京市, 横滨市, 马尼拉市, 京斯敦, 廣州市, 亞歷山大港, 布达佩斯	奥匈帝国
明斯克州的首都为<mask>。	明斯克	贝鲁特, 加迪夫, 哥伦布, 维尔纽斯, 赫里福德, 奈洛比, 斯特拉斯堡, 戈尔韦, 曼彻斯特, 明斯克	明斯克州
广东省的首都为<mask>。	廣州市	北京市, 阿德莱德, 奥斯陆, 亞歷山大港, 加普, 马尼拉市, 皮尔, 地拉那, 布里斯托尔, 廣州市	广东省
罗马共和国的首都为<mask>。	罗马	東京都, 哈瓦那, 广岛市, 雅典, 巴塞爾, 里尔, 京斯敦, 海得拉巴, 塔林, 罗马	罗马共和国
普魯士王國的首都为<mask>。	柏林	卡拉奇, 巴库, 普罗维登斯, 阿勒颇, 佛罗伦萨, 塞维利亚, 巴黎, 萨尔茨堡, 赫尔辛基, 柏林	普魯士王國
阿富汗的首都为<mask>。	喀布尔	斯普林菲尔德, 乔治敦, 珀斯, 哥本哈根, 堪培拉, 沃特福德, 伊斯坦堡, 罗利, 萨格勒布, 喀布尔	阿富汗
智利的首都为<mask>。	圣地亚哥	廣州市, 亞歷山大港, 加尔各答, 莫斯科, 图尔, 达尔文, 丹佛, 喀布尔, 纳什维尔, 圣地亚哥	智利
南斯拉夫的首都为<mask>。	贝尔格莱德	倫敦, 阿爾及爾, 莱斯特, 布拉迪斯拉发, 臺北市, 布加勒斯特, 劍橋, 里贾纳, 波尔多, 贝尔格莱德	南斯拉夫
馬略卡島的首都为<mask>。	帕尔马	南京市, 巴库, 首爾, 利沃夫, 洛桑, 里贾纳, 爱丁堡, 雅典, 温彻斯特, 帕尔马	馬略卡島
诺福克郡的首都为<mask>。	諾里奇	葉里溫, 马德里, 堪培拉, 班加羅爾, 卡萊爾, 里弗赛德, 温尼伯, 奈洛比, 巴塞爾, 諾里奇	诺福克郡
馬佐夫舍省的首都为<mask>。	华沙	敖德薩, 汉诺威, 康科德, 莫斯科, 堪培拉, 卑爾根, 俾斯麥, 喀山, 維多利亞, 华沙	馬佐夫舍省
法兰德斯的首都为<mask>。	布鲁塞尔市	地拉那, 巴塞罗那, 华沙, 达尔文, 莫斯科, 雅典, 德里, 佛罗伦萨, 孟买, 布鲁塞尔市	法兰德斯
联想集团成立于<mask>。	北京市	芝加哥, 卢布林, 伯明翰, 美茵河畔法蘭克福, 底特律, 迈阿密, 斯德哥尔摩, 首爾, 倫敦, 北京市	联想集团
可口可乐公司成立于<mask>。	亚特兰大	斯德哥尔摩, 卢布林, 北京市, 阿姆斯特丹, 鹿特丹, 伯明翰, 倫敦, 利默里克, 英格兰, 亚特兰大	可口可乐公司
愛立信成立于<mask>。	斯德哥尔摩	倫敦, 伯明翰, 利默里克, 阿姆斯特丹, 美茵河畔法蘭克福, 卢布林, 迈阿密, 亚特兰大, 芝加哥, 斯德哥尔摩	愛立信
史提夫·汪达成立于<mask>。	底特律	谢菲尔德, 迈阿密, 卢布林, 東京都, 英格兰, 芝加哥, 柏林, 亚特兰大, 伯明翰, 底特律	史提夫·汪达
三星電子成立于<mask>。	首爾	卢布林, 東京都, 阿姆斯特丹, 美茵河畔法蘭克福, 英格兰, 柏林, 曼彻斯特, 北京市, 利默里克, 首爾	三星電子
肯伊·威斯特成立于<mask>。	芝加哥	曼彻斯特, 底特律, 谢菲尔德, 倫敦, 鹿特丹, 迈阿密, 首爾, 阿姆斯特丹, 卢布林, 芝加哥	肯伊·威斯特
小紅莓樂隊成立于<mask>。	利默里克	英格兰, 倫敦, 底特律, 赫尔辛基, 斯德哥尔摩, 阿姆斯特丹, 伯明翰, 美茵河畔法蘭克福, 巴黎, 利默里克	小紅莓樂隊
酷玩樂團成立于<mask>。	倫敦	東京都, 英格兰, 斯德哥尔摩, 利默里克, 巴黎, 阿姆斯特丹, 柏林, 伯明翰, 鹿特丹, 倫敦	酷玩樂團
西门子公司成立于<mask>。	柏林	東京都, 芝加哥, 溫哥華, 底特律, 卢布林, 斯德哥尔摩, 伯明翰, 迈阿密, 北京市, 柏林	西门子公司
绿色和平成立于<mask>。	溫哥華	美茵河畔法蘭克福, 伯明翰, 北京市, 西雅圖, 英格兰, 底特律, 東京都, 斯德哥尔摩, 芝加哥, 溫哥華	绿色和平
小米集團成立于<mask>。	北京市	首爾, 柏林, 曼彻斯特, 阿姆斯特丹, 伯明翰, 東京都, 利默里克, 赫尔辛基, 美茵河畔法蘭克福, 北京市	小米集團
国际足球联合会成立于<mask>。	巴黎	迈阿密, 溫哥華, 伯明翰, 西雅圖, 卢布林, 利默里克, 阿姆斯特丹, 赫尔辛基, 東京都, 巴黎	国际足球联合会
盧布林聯合成立于<mask>。	卢布林	底特律, 首爾, 巴黎, 芝加哥, 曼彻斯特, 迈阿密, 英格兰, 西雅圖, 柏林, 卢布林	盧布林聯合
法蘭克福學派成立于<mask>。	美茵河畔法蘭克福	芝加哥, 倫敦, 赫尔辛基, 迈阿密, 北京市, 利默里克, 阿姆斯特丹, 溫哥華, 東京都, 美茵河畔法蘭克福	法蘭克福學派
童军活动成立于<mask>。	英格兰	倫敦, 赫尔辛基, 鹿特丹, 迈阿密, 巴黎, 斯德哥尔摩, 谢菲尔德, 卢布林, 北京市, 英格兰	童军活动
比吉斯成立于<mask>。	曼彻斯特	首爾, 斯德哥尔摩, 赫尔辛基, 溫哥華, 芝加哥, 谢菲尔德, 巴黎, 伯明翰, 英格兰, 曼彻斯特	比吉斯
波音成立于<mask>。	西雅圖	鹿特丹, 迈阿密, 斯德哥尔摩, 巴黎, 首爾, 底特律, 伯明翰, 倫敦, 曼彻斯特, 西雅圖	波音
妖怪樂團成立于<mask>。	赫尔辛基	柏林, 美茵河畔法蘭克福, 巴黎, 卢布林, 首爾, 北京市, 谢菲尔德, 曼彻斯特, 底特律, 赫尔辛基	妖怪樂團
漢堡王成立于<mask>。	迈阿密	美茵河畔法蘭克福, 北京市, 溫哥華, 巴黎, 芝加哥, 亚特兰大, 阿姆斯特丹, 利默里克, 卢布林, 迈阿密	漢堡王
德国战车成立于<mask>。	柏林	伯明翰, 北京市, 利默里克, 巴黎, 鹿特丹, 赫尔辛基, 美茵河畔法蘭克福, 溫哥華, 亚特兰大, 柏林	德国战车
噴火戰機樂隊成立于<mask>。	西雅圖	阿姆斯特丹, 利默里克, 英格兰, 曼彻斯特, 美茵河畔法蘭克福, 首爾, 鹿特丹, 柏林, 伯明翰, 西雅圖	噴火戰機樂隊
谁人成立于<mask>。	倫敦	英格兰, 西雅圖, 美茵河畔法蘭克福, 底特律, 伯明翰, 柏林, 亚特兰大, 谢菲尔德, 北京市, 倫敦	谁人
飛燕諾成立于<mask>。	鹿特丹	東京都, 底特律, 西雅圖, 柏林, 伯明翰, 英格兰, 迈阿密, 曼彻斯特, 赫尔辛基, 鹿特丹	飛燕諾
阿贾克斯足球俱乐部成立于<mask>。	阿姆斯特丹	東京都, 首爾, 利默里克, 伯明翰, 鹿特丹, 西雅圖, 巴黎, 斯德哥尔摩, 美茵河畔法蘭克福, 阿姆斯特丹	阿贾克斯足球俱乐部
德国铁路成立于<mask>。	柏林	利默里克, 溫哥華, 底特律, 東京都, 首爾, 亚特兰大, 鹿特丹, 迈阿密, 美茵河畔法蘭克福, 柏林	德国铁路
世嘉公司成立于<mask>。	東京都	巴黎, 阿姆斯特丹, 首爾, 伯明翰, 鹿特丹, 溫哥華, 芝加哥, 美茵河畔法蘭克福, 卢布林, 東京都	世嘉公司
阿斯顿·马丁成立于<mask>。	倫敦	鹿特丹, 斯德哥尔摩, 東京都, 伯明翰, 阿姆斯特丹, 北京市, 西雅圖, 巴黎, 曼彻斯特, 倫敦	阿斯顿·马丁
北極潑猴成立于<mask>。	谢菲尔德	鹿特丹, 赫尔辛基, 美茵河畔法蘭克福, 迈阿密, 北京市, 英格兰, 巴黎, 利默里克, 倫敦, 谢菲尔德	北極潑猴
格洛丽亚·埃斯特凡成立于<mask>。	迈阿密	東京都, 阿姆斯特丹, 伯明翰, 巴黎, 谢菲尔德, 鹿特丹, 斯德哥尔摩, 西雅圖, 北京市, 迈阿密	格洛丽亚·埃斯特凡
EMI成立于<mask>。	倫敦	芝加哥, 鹿特丹, 西雅圖, 赫尔辛基, 美茵河畔法蘭克福, 北京市, 迈阿密, 伯明翰, 首爾, 倫敦	EMI
杜蘭杜蘭成立于<mask>。	伯明翰	亚特兰大, 巴黎, 北京市, 英格兰, 首爾, 利默里克, 芝加哥, 柏林, 西雅圖, 伯明翰	杜蘭杜蘭
伦敦证券交易所成立于<mask>。	倫敦	西雅圖, 阿姆斯特丹, 伯明翰, 卢布林, 曼彻斯特, 北京市, 東京都, 亚特兰大, 芝加哥, 倫敦	伦敦证券交易所
杜卡迪成立于<mask>。	博洛尼亚	巴黎, 東京都, 阿姆斯特丹, 美茵河畔法蘭克福, 亚特兰大, 斯德哥尔摩, 首爾, 鹿特丹, 柏林, 博洛尼亚	杜卡迪
雷斯魔成立于<mask>。	赫尔辛基	曼彻斯特, 首爾, 溫哥華, 迈阿密, 利默里克, 底特律, 北京市, 伯明翰, 西雅圖, 赫尔辛基	雷斯魔
威豹乐队成立于<mask>。	谢菲尔德	鹿特丹, 東京都, 赫尔辛基, 伯明翰, 巴黎, 柏林, 美茵河畔法蘭克福, 卢布林, 首爾, 谢菲尔德	威豹乐队
尼康成立于<mask>。	東京都	赫尔辛基, 伯明翰, 利默里克, 北京市, 鹿特丹, 首爾, 柏林, 溫哥華, 卢布林, 東京都	尼康
南亚是<mask>的一部分。	亚洲	圣职者, 阿尔卑斯山, 欧洲, 加勒比地区, 引力, 教育, 艺术, 生态学, 鞍, 亚洲	南亚
算术是<mask>的一部分。	数学	非洲, 火炮, 法律, 亚洲, 三位一體, 伊斯兰教, 艺术, 血液, 生态学, 数学	算术
动物学是<mask>的一部分。	生物学	圣职者, 西西里岛, 几何学, 法国, 医学, 软件, 英格兰, 木星, 統計學, 生物学	动物学
亚洲是<mask>的一部分。	地球	火炮, 农业, 加勒比地区, 眼, 印度教, 沟通, 图书馆, 陆军, 电视, 地球	亚洲
算法是<mask>的一部分。	数学	鞍, 社会学, 分子, 神经, 伦理学, 互聯網, 日本, 民主, 眼, 数学	算法
