Prompt	Ans	Candidate Ans	Subject
Theodor Herzl is affiliated with the <mask> religion.	Judaism	Catholicism, Ciencias, Muslim, Buddhism, Christianity, Hinduism, Islam, Judaism	Theodor Herzl
Khmer Empire is affiliated with the <mask> religion.	Hinduism	Ciencias, Judaism, Catholicism, Buddhism, Christianity, Muslim, Islam, Hinduism	Khmer Empire
Ibn Saud is affiliated with the <mask> religion.	Islam	Muslim, Buddhism, Ciencias, Hinduism, Christianity, Judaism, Catholicism, Islam	Ibn Saud
Hosni Mubarak is affiliated with the <mask> religion.	Islam	Ciencias, Judaism, Muslim, Christianity, Hinduism, Catholicism, Buddhism, Islam	Hosni Mubarak
Sylvester I is affiliated with the <mask> religion.	Christianity	Judaism, Catholicism, Islam, Hinduism, Muslim, Buddhism, Ciencias, Christianity	Sylvester I
Michael Bloomberg is affiliated with the <mask> religion.	Judaism	Ciencias, Christianity, Islam, Buddhism, Muslim, Hinduism, Catholicism, Judaism	Michael Bloomberg
Alī ibn Abī Ṭālib is affiliated with the <mask> religion.	Islam	Judaism, Catholicism, Buddhism, Christianity, Hinduism, Ciencias, Muslim, Islam	Alī ibn Abī Ṭālib
Dokka Umarov is affiliated with the <mask> religion.	Islam	Ciencias, Muslim, Hinduism, Catholicism, Christianity, Buddhism, Judaism, Islam	Dokka Umarov
Muhammad Ali Pasha is affiliated with the <mask> religion.	Islam	Judaism, Hinduism, Buddhism, Ciencias, Christianity, Muslim, Catholicism, Islam	Muhammad Ali Pasha
Richard I of England is affiliated with the <mask> religion.	Christianity	Judaism, Catholicism, Hinduism, Muslim, Ciencias, Buddhism, Islam, Christianity	Richard I of England
Uthman ibn Affan is affiliated with the <mask> religion.	Islam	Catholicism, Christianity, Hinduism, Ciencias, Muslim, Judaism, Buddhism, Islam	Uthman ibn Affan
Ali Khamenei is affiliated with the <mask> religion.	Islam	Ciencias, Christianity, Hinduism, Muslim, Judaism, Buddhism, Catholicism, Islam	Ali Khamenei
Tom Cruise is affiliated with the <mask> religion.	Ciencias	Catholicism, Buddhism, Islam, Judaism, Muslim, Christianity, Hinduism, Ciencias	Tom Cruise
Mohandas Karamchand Gandhi is affiliated with the <mask> religion.	Hinduism	Muslim, Judaism, Catholicism, Christianity, Ciencias, Buddhism, Islam, Hinduism	Mohandas Karamchand Gandhi
Hamid Karzai is affiliated with the <mask> religion.	Islam	Christianity, Muslim, Buddhism, Hinduism, Ciencias, Judaism, Catholicism, Islam	Hamid Karzai
Albert Schweitzer is affiliated with the <mask> religion.	Christianity	Ciencias, Judaism, Hinduism, Islam, Catholicism, Muslim, Buddhism, Christianity	Albert Schweitzer
Sukarno is affiliated with the <mask> religion.	Islam	Catholicism, Ciencias, Buddhism, Hinduism, Christianity, Judaism, Muslim, Islam	Sukarno
Suharto is affiliated with the <mask> religion.	Islam	Hinduism, Ciencias, Buddhism, Catholicism, Christianity, Judaism, Muslim, Islam	Suharto
Ice Cube is affiliated with the <mask> religion.	Islam	Christianity, Hinduism, Judaism, Catholicism, Ciencias, Buddhism, Muslim, Islam	Ice Cube
Carlos the Jackal is affiliated with the <mask> religion.	Islam	Catholicism, Christianity, Muslim, Ciencias, Buddhism, Hinduism, Judaism, Islam	Carlos the Jackal
al-Maʾmun is affiliated with the <mask> religion.	Islam	Judaism, Christianity, Catholicism, Ciencias, Hinduism, Buddhism, Muslim, Islam	al-Maʾmun
Fatimah is affiliated with the <mask> religion.	Islam	Hinduism, Buddhism, Christianity, Ciencias, Muslim, Judaism, Catholicism, Islam	Fatimah
Mohammad Ali Jinnah is affiliated with the <mask> religion.	Islam	Ciencias, Christianity, Judaism, Buddhism, Catholicism, Muslim, Hinduism, Islam	Mohammad Ali Jinnah
South Vietnam is affiliated with the <mask> religion.	Buddhism	Judaism, Ciencias, Catholicism, Hinduism, Christianity, Islam, Muslim, Buddhism	South Vietnam
Abdul Hamid II is affiliated with the <mask> religion.	Islam	Christianity, Muslim, Catholicism, Buddhism, Hinduism, Ciencias, Judaism, Islam	Abdul Hamid II
Alevism is affiliated with the <mask> religion.	Islam	Judaism, Muslim, Buddhism, Ciencias, Hinduism, Catholicism, Christianity, Islam	Alevism
Aung San Suu Kyi is affiliated with the <mask> religion.	Buddhism	Islam, Hinduism, Christianity, Ciencias, Catholicism, Muslim, Judaism, Buddhism	Aung San Suu Kyi
Harun al-Rashid is affiliated with the <mask> religion.	Islam	Catholicism, Judaism, Hinduism, Buddhism, Ciencias, Muslim, Christianity, Islam	Harun al-Rashid
Isaiah is affiliated with the <mask> religion.	Judaism	Muslim, Buddhism, Islam, Ciencias, Christianity, Hinduism, Catholicism, Judaism	Isaiah
Abu Bakr is affiliated with the <mask> religion.	Islam	Ciencias, Hinduism, Buddhism, Muslim, Judaism, Christianity, Catholicism, Islam	Abu Bakr
Gupta Empire is affiliated with the <mask> religion.	Hinduism	Islam, Catholicism, Buddhism, Muslim, Ciencias, Christianity, Judaism, Hinduism	Gupta Empire
Akbar is affiliated with the <mask> religion.	Islam	Christianity, Catholicism, Muslim, Ciencias, Judaism, Hinduism, Buddhism, Islam	Akbar
Imam is affiliated with the <mask> religion.	Islam	Catholicism, Buddhism, Hinduism, Christianity, Judaism, Muslim, Ciencias, Islam	Imam
Louis XIV of France is affiliated with the <mask> religion.	Catholicism	Islam, Buddhism, Ciencias, Christianity, Judaism, Muslim, Hinduism, Catholicism	Louis XIV of France
Pentecost is affiliated with the <mask> religion.	Christianity	Judaism, Muslim, Buddhism, Islam, Catholicism, Hinduism, Ciencias, Christianity	Pentecost
Lord's Prayer is affiliated with the <mask> religion.	Christianity	Muslim, Catholicism, Hinduism, Ciencias, Islam, Buddhism, Judaism, Christianity	Lord's Prayer
Skanderbeg is affiliated with the <mask> religion.	Christianity	Muslim, Catholicism, Ciencias, Islam, Hinduism, Judaism, Buddhism, Christianity	Skanderbeg
Tokugawa Shogunate is affiliated with the <mask> religion.	Buddhism	Muslim, Christianity, Judaism, Ciencias, Islam, Catholicism, Hinduism, Buddhism	Tokugawa Shogunate
Henry III of France is affiliated with the <mask> religion.	Catholicism	Judaism, Ciencias, Buddhism, Christianity, Hinduism, Muslim, Islam, Catholicism	Henry III of France
Mohammed Omar is affiliated with the <mask> religion.	Islam	Catholicism, Muslim, Judaism, Christianity, Ciencias, Buddhism, Hinduism, Islam	Mohammed Omar
Charles V of France is affiliated with the <mask> religion.	Christianity	Hinduism, Ciencias, Buddhism, Muslim, Catholicism, Judaism, Islam, Christianity	Charles V of France
Maurya Empire is affiliated with the <mask> religion.	Hinduism	Muslim, Catholicism, Ciencias, Judaism, Islam, Buddhism, Christianity, Hinduism	Maurya Empire
Ramakrishna is affiliated with the <mask> religion.	Hinduism	Muslim, Buddhism, Christianity, Judaism, Ciencias, Catholicism, Islam, Hinduism	Ramakrishna
Xuanzang is affiliated with the <mask> religion.	Buddhism	Hinduism, Muslim, Judaism, Ciencias, Islam, Christianity, Catholicism, Buddhism	Xuanzang
Osman I is affiliated with the <mask> religion.	Islam	Hinduism, Judaism, Catholicism, Ciencias, Buddhism, Muslim, Christianity, Islam	Osman I
Matthew the Apostle is affiliated with the <mask> religion.	Christianity	Catholicism, Judaism, Muslim, Islam, Ciencias, Hinduism, Buddhism, Christianity	Matthew the Apostle
Mehmed the Conqueror is affiliated with the <mask> religion.	Islam	Muslim, Christianity, Buddhism, Judaism, Ciencias, Hinduism, Catholicism, Islam	Mehmed the Conqueror
Hannah Arendt is affiliated with the <mask> religion.	Judaism	Christianity, Muslim, Ciencias, Islam, Hinduism, Catholicism, Buddhism, Judaism	Hannah Arendt
John Travolta is affiliated with the <mask> religion.	Ciencias	Hinduism, Christianity, Buddhism, Islam, Catholicism, Muslim, Judaism, Ciencias	John Travolta
Romulus Augustus is affiliated with the <mask> religion.	Christianity	Hinduism, Catholicism, Ciencias, Muslim, Islam, Buddhism, Judaism, Christianity	Romulus Augustus
Joseph Priestley is affiliated with the <mask> religion.	Christianity	Islam, Buddhism, Ciencias, Catholicism, Judaism, Muslim, Hinduism, Christianity	Joseph Priestley
Skanderbeg is affiliated with the <mask> religion.	Islam	Judaism, Christianity, Ciencias, Buddhism, Hinduism, Muslim, Catholicism, Islam	Skanderbeg
Hafez is affiliated with the <mask> religion.	Islam	Judaism, Ciencias, Christianity, Muslim, Catholicism, Hinduism, Buddhism, Islam	Hafez
Jean-Jacques Rousseau is affiliated with the <mask> religion.	Christianity	Hinduism, Catholicism, Judaism, Islam, Muslim, Buddhism, Ciencias, Christianity	Jean-Jacques Rousseau
Alfred the Great is affiliated with the <mask> religion.	Christianity	Muslim, Buddhism, Judaism, Hinduism, Ciencias, Catholicism, Islam, Christianity	Alfred the Great
Zheng He is affiliated with the <mask> religion.	Islam	Muslim, Ciencias, Buddhism, Judaism, Hinduism, Catholicism, Christianity, Islam	Zheng He
Eid al-Fitr is affiliated with the <mask> religion.	Islam	Buddhism, Muslim, Catholicism, Ciencias, Judaism, Christianity, Hinduism, Islam	Eid al-Fitr
Jawaharlal Nehru is affiliated with the <mask> religion.	Hinduism	Catholicism, Christianity, Buddhism, Ciencias, Muslim, Judaism, Islam, Hinduism	Jawaharlal Nehru
Shah Jahan is affiliated with the <mask> religion.	Islam	Muslim, Judaism, Catholicism, Hinduism, Ciencias, Buddhism, Christianity, Islam	Shah Jahan
Almoravid dynasty is affiliated with the <mask> religion.	Islam	Ciencias, Muslim, Judaism, Catholicism, Christianity, Buddhism, Hinduism, Islam	Almoravid dynasty
Mongolian People's Republic is affiliated with the <mask> religion.	Buddhism	Hinduism, Christianity, Catholicism, Muslim, Islam, Ciencias, Judaism, Buddhism	Mongolian People's Republic
Sweyn I of Denmark is affiliated with the <mask> religion.	Christianity	Islam, Catholicism, Muslim, Judaism, Ciencias, Hinduism, Buddhism, Christianity	Sweyn I of Denmark
Sarvepalli Radhakrishnan is affiliated with the <mask> religion.	Hinduism	Islam, Catholicism, Muslim, Ciencias, Christianity, Judaism, Buddhism, Hinduism	Sarvepalli Radhakrishnan
Taj Mahal is affiliated with the <mask> religion.	Islam	Judaism, Christianity, Buddhism, Ciencias, Muslim, Hinduism, Catholicism, Islam	Taj Mahal
Mohamed Morsi is affiliated with the <mask> religion.	Islam	Catholicism, Buddhism, Judaism, Ciencias, Muslim, Hinduism, Christianity, Islam	Mohamed Morsi
Ahmed I is affiliated with the <mask> religion.	Islam	Christianity, Buddhism, Judaism, Ciencias, Catholicism, Muslim, Hinduism, Islam	Ahmed I
Franz Kafka is affiliated with the <mask> religion.	Judaism	Islam, Muslim, Catholicism, Hinduism, Christianity, Ciencias, Buddhism, Judaism	Franz Kafka
Khalifa bin Zayed Al Nahyan is affiliated with the <mask> religion.	Islam	Ciencias, Buddhism, Christianity, Catholicism, Judaism, Muslim, Hinduism, Islam	Khalifa bin Zayed Al Nahyan
Edward I of England is affiliated with the <mask> religion.	Christianity	Islam, Catholicism, Judaism, Buddhism, Ciencias, Hinduism, Muslim, Christianity	Edward I of England
Marilyn Monroe is affiliated with the <mask> religion.	Judaism	Catholicism, Hinduism, Islam, Ciencias, Christianity, Buddhism, Muslim, Judaism	Marilyn Monroe
Babur is affiliated with the <mask> religion.	Islam	Catholicism, Buddhism, Muslim, Ciencias, Hinduism, Judaism, Christianity, Islam	Babur
Selim I is affiliated with the <mask> religion.	Islam	Catholicism, Hinduism, Christianity, Muslim, Judaism, Buddhism, Ciencias, Islam	Selim I
Fahd bin Abdulaziz Al Saud is affiliated with the <mask> religion.	Islam	Buddhism, Muslim, Catholicism, Ciencias, Judaism, Christianity, Hinduism, Islam	Fahd bin Abdulaziz Al Saud
Pervez Musharraf is affiliated with the <mask> religion.	Islam	Hinduism, Muslim, Buddhism, Ciencias, Judaism, Catholicism, Christianity, Islam	Pervez Musharraf
Anwar Sadat is affiliated with the <mask> religion.	Islam	Muslim, Buddhism, Judaism, Ciencias, Hinduism, Christianity, Catholicism, Islam	Anwar Sadat
Leo IX is affiliated with the <mask> religion.	Christianity	Hinduism, Catholicism, Judaism, Ciencias, Islam, Muslim, Buddhism, Christianity	Leo IX
Nat King Cole plays <mask>.	piano	violin, guitar, harmonica, clarinet, viola, piano	Nat King Cole
Jimmy Page plays <mask>.	violin	guitar, clarinet, viola, piano, harmonica, violin	Jimmy Page
Neil Young plays <mask>.	harmonica	clarinet, violin, piano, guitar, viola, harmonica	Neil Young
Aretha Franklin plays <mask>.	piano	violin, harmonica, viola, clarinet, guitar, piano	Aretha Franklin
Leonard Bernstein plays <mask>.	piano	harmonica, violin, viola, guitar, clarinet, piano	Leonard Bernstein
Eric Clapton plays <mask>.	violin	viola, clarinet, guitar, piano, harmonica, violin	Eric Clapton
Emmanuel Chabrier plays <mask>.	piano	violin, viola, harmonica, clarinet, guitar, piano	Emmanuel Chabrier
Serge Gainsbourg plays <mask>.	guitar	viola, clarinet, piano, harmonica, violin, guitar	Serge Gainsbourg
Edvard Grieg plays <mask>.	piano	harmonica, clarinet, violin, viola, guitar, piano	Edvard Grieg
Itzhak Perlman plays <mask>.	violin	clarinet, harmonica, guitar, viola, piano, violin	Itzhak Perlman
George Martin plays <mask>.	piano	violin, viola, harmonica, clarinet, guitar, piano	George Martin
Bob Dylan plays <mask>.	harmonica	clarinet, viola, piano, violin, guitar, harmonica	Bob Dylan
Mike Shinoda plays <mask>.	guitar	viola, violin, clarinet, piano, harmonica, guitar	Mike Shinoda
Jared Leto plays <mask>.	guitar	harmonica, violin, clarinet, piano, viola, guitar	Jared Leto
Wolfgang Amadeus Mozart plays <mask>.	viola	piano, harmonica, clarinet, violin, guitar, viola	Wolfgang Amadeus Mozart
Philip Glass plays <mask>.	piano	viola, harmonica, violin, guitar, clarinet, piano	Philip Glass
Giuseppe Tartini plays <mask>.	violin	viola, piano, guitar, clarinet, harmonica, violin	Giuseppe Tartini
Francis Poulenc plays <mask>.	piano	harmonica, violin, viola, guitar, clarinet, piano	Francis Poulenc
Brad Delson plays <mask>.	guitar	viola, harmonica, violin, clarinet, piano, guitar	Brad Delson
Lady Gaga plays <mask>.	piano	clarinet, harmonica, guitar, viola, violin, piano	Lady Gaga
Elvis Presley plays <mask>.	guitar	piano, violin, viola, clarinet, harmonica, guitar	Elvis Presley
Johann Strauss I plays <mask>.	violin	guitar, piano, viola, harmonica, clarinet, violin	Johann Strauss I
Leonard Cohen plays <mask>.	guitar	piano, clarinet, harmonica, violin, viola, guitar	Leonard Cohen
George Gershwin plays <mask>.	piano	viola, guitar, violin, harmonica, clarinet, piano	George Gershwin
Ernest Chausson plays <mask>.	piano	clarinet, violin, viola, harmonica, guitar, piano	Ernest Chausson
Céline Dion plays <mask>.	piano	violin, viola, harmonica, guitar, clarinet, piano	Céline Dion
Bruce Springsteen plays <mask>.	harmonica	clarinet, guitar, violin, piano, viola, harmonica	Bruce Springsteen
Carl Czerny plays <mask>.	piano	harmonica, clarinet, violin, viola, guitar, piano	Carl Czerny
Antonio Vivaldi plays <mask>.	violin	viola, harmonica, piano, clarinet, guitar, violin	Antonio Vivaldi
Jimi Hendrix plays <mask>.	guitar	clarinet, viola, violin, harmonica, piano, guitar	Jimi Hendrix
Paul Hindemith plays <mask>.	viola	harmonica, clarinet, guitar, piano, violin, viola	Paul Hindemith
John Coltrane plays <mask>.	clarinet	guitar, violin, piano, harmonica, viola, clarinet	John Coltrane
George Enescu plays <mask>.	violin	clarinet, piano, harmonica, viola, guitar, violin	George Enescu
Paul McCartney plays <mask>.	piano	violin, guitar, harmonica, viola, clarinet, piano	Paul McCartney
Tomaso Albinoni plays <mask>.	violin	guitar, clarinet, harmonica, piano, viola, violin	Tomaso Albinoni
Robert Schumann plays <mask>.	piano	clarinet, viola, harmonica, guitar, violin, piano	Robert Schumann
Arthur Rubinstein plays <mask>.	piano	clarinet, harmonica, violin, guitar, viola, piano	Arthur Rubinstein
Thelonious Monk plays <mask>.	piano	harmonica, viola, guitar, violin, clarinet, piano	Thelonious Monk
Mike Shinoda plays <mask>.	piano	harmonica, violin, guitar, clarinet, viola, piano	Mike Shinoda
Eric Clapton plays <mask>.	guitar	harmonica, piano, viola, clarinet, violin, guitar	Eric Clapton
Franz Liszt plays <mask>.	piano	violin, clarinet, guitar, viola, harmonica, piano	Franz Liszt
Stevie Wonder plays <mask>.	harmonica	guitar, viola, piano, violin, clarinet, harmonica	Stevie Wonder
Jared Leto plays <mask>.	violin	harmonica, viola, guitar, clarinet, piano, violin	Jared Leto
Johannes Brahms plays <mask>.	piano	viola, harmonica, clarinet, guitar, violin, piano	Johannes Brahms
Ray Charles plays <mask>.	piano	violin, clarinet, harmonica, guitar, viola, piano	Ray Charles
Brian May plays <mask>.	guitar	violin, piano, viola, harmonica, clarinet, guitar	Brian May
Ducati Motor Holding S.p.A. is owned by <mask>.	Audi	Yahoo, Berlin, Paris, Toyota, Sony, Milan, France, British Broadcasting Corporation, Poland, Audi	Ducati Motor Holding S.p.A.
Lamborghini is owned by <mask>.	Audi	Paris, Yahoo, Genoa, Milan, Amazon, Poland, Microsoft, Toyota, France, Audi	Lamborghini
Eiffel Tower is owned by <mask>.	Paris	Lviv, Qatar, Yahoo, Milan, France, Microsoft, Sony, Poland, Turin, Paris	Eiffel Tower
Deutsche Bahn is owned by <mask>.	Germany	Turin, Sony, Paris, Berlin, Genoa, Poland, Qatar, Toyota, Chicago, Germany	Deutsche Bahn
Google is owned by <mask>.	Google	Turin, Sony, Germany, Genoa, Poland, Qatar, Yahoo, Chicago, Milan, Google	Google
Lexus is owned by <mask>.	Toyota	Lviv, Google, France, Chicago, British Broadcasting Corporation, Palermo, Poland, Genoa, Germany, Toyota	Lexus
YouTube is owned by <mask>.	Google	Chicago, Milan, Lviv, Paris, Naples, France, Germany, Turin, British Broadcasting Corporation, Google	YouTube
Compact Disc is owned by <mask>.	Sony	Toyota, Lviv, British Broadcasting Corporation, Milan, Google, Yahoo, Naples, Genoa, Paris, Sony	Compact Disc
O'Hare International Airport is owned by <mask>.	Chicago	British Broadcasting Corporation, Genoa, France, Qatar, Audi, Toyota, Amsterdam, Amazon, Lviv, Chicago	O'Hare International Airport
BBC One is owned by <mask>.	British Broadcasting Corporation	France, Lviv, Genoa, Audi, Yahoo, Naples, Palermo, Paris, Amsterdam, British Broadcasting Corporation	BBC One
Sony Interactive Entertainment is owned by <mask>.	Sony	Turin, Google, Yahoo, Amazon, Lviv, Microsoft, Audi, Toyota, Germany, Sony	Sony Interactive Entertainment
Sony Pictures is owned by <mask>.	Sony	Germany, Chicago, Microsoft, Naples, Lviv, Amazon, Audi, British Broadcasting Corporation, Qatar, Sony	Sony Pictures
Gmail is owned by <mask>.	Google	Audi, Naples, Paris, Sony, Lviv, Toyota, Palermo, Qatar, Yahoo, Google	Gmail
Google Maps is owned by <mask>.	Google	Sony, Palermo, France, Turin, Naples, Milan, Toyota, Berlin, Lviv, Google	Google Maps
DVD is owned by <mask>.	Sony	Qatar, Genoa, Google, Turin, Paris, Milan, British Broadcasting Corporation, Toyota, Microsoft, Sony	DVD
Parc des Princes is owned by <mask>.	Paris	Lviv, Poland, Toyota, Germany, Berlin, Yahoo, British Broadcasting Corporation, Microsoft, Google, Paris	Parc des Princes
Google Street View is owned by <mask>.	Google	Audi, Microsoft, Amsterdam, Naples, Berlin, Sony, Palermo, Lviv, Poland, Google	Google Street View
Windows Media Player is owned by <mask>.	Microsoft	Berlin, Chicago, Milan, Yahoo, Paris, Toyota, Google, Sony, Turin, Microsoft	Windows Media Player
San Siro Stadium is owned by <mask>.	Milan	Genoa, Sony, Germany, Amazon, Qatar, Poland, Paris, Audi, Chicago, Milan	San Siro Stadium
Internet Movie Database is owned by <mask>.	Amazon	France, Chicago, Audi, Poland, Paris, Google, Sony, Qatar, Palermo, Amazon	Internet Movie Database
Google AdSense is owned by <mask>.	Google	Naples, Poland, Palermo, Audi, Microsoft, Lviv, Amsterdam, Qatar, Genoa, Google	Google AdSense
Amazon Kindle is owned by <mask>.	Amazon	Milan, Naples, France, Germany, Amsterdam, Lviv, Microsoft, Genoa, Palermo, Amazon	Amazon Kindle
Stadio Renzo Barbera is owned by <mask>.	Palermo	Sony, Qatar, Germany, Amsterdam, France, Audi, Google, Berlin, British Broadcasting Corporation, Palermo	Stadio Renzo Barbera
Flickr is owned by <mask>.	Yahoo	Chicago, Germany, British Broadcasting Corporation, Microsoft, Qatar, France, Turin, Poland, Toyota, Yahoo	Flickr
Googleplex is owned by <mask>.	Google	Poland, Milan, Microsoft, Palermo, France, Amsterdam, Genoa, Lviv, British Broadcasting Corporation, Google	Googleplex
Google Earth is owned by <mask>.	Google	Amsterdam, Microsoft, Yahoo, Amazon, Toyota, Audi, Chicago, Lviv, Genoa, Google	Google Earth
Daihatsu is owned by <mask>.	Toyota	Paris, Berlin, Microsoft, Germany, Sony, British Broadcasting Corporation, Naples, France, Genoa, Toyota	Daihatsu
Arc de Triomphe is owned by <mask>.	France	Naples, Audi, Amsterdam, Berlin, Qatar, Google, Paris, Germany, Microsoft, France	Arc de Triomphe
Palace of Fontainebleau is owned by <mask>.	France	Toyota, Sony, Amsterdam, Amazon, Poland, Milan, Palermo, Audi, Genoa, France	Palace of Fontainebleau
Google Drive is owned by <mask>.	Google	Genoa, Audi, Amazon, Sony, Paris, Qatar, Poland, Lviv, Berlin, Google	Google Drive
Google Books is owned by <mask>.	Google	Germany, Milan, Audi, Yahoo, Qatar, Turin, Naples, Sony, Paris, Google	Google Books
Stadio Olimpico Grande Torino is owned by <mask>.	Turin	Google, Amsterdam, France, Milan, Genoa, Microsoft, Berlin, Palermo, Sony, Turin	Stadio Olimpico Grande Torino
Qatar Airways is owned by <mask>.	Qatar	Yahoo, Milan, Amazon, France, Paris, Naples, Toyota, Sony, Lviv, Qatar	Qatar Airways
The Night Watch is owned by <mask>.	Amsterdam	Milan, Lviv, Audi, France, Turin, British Broadcasting Corporation, Toyota, Naples, Poland, Amsterdam	The Night Watch
Blogger is owned by <mask>.	Google	Sony, Toyota, Poland, Audi, Paris, Lviv, Microsoft, Amazon, Milan, Google	Blogger
Olympiastadion Berlin is owned by <mask>.	Berlin	Qatar, Paris, Milan, Microsoft, Amsterdam, British Broadcasting Corporation, Chicago, Audi, Turin, Berlin	Olympiastadion Berlin
LOT Polish Airlines is owned by <mask>.	Poland	Lviv, Paris, Chicago, Amazon, Yahoo, Amsterdam, Google, Sony, Germany, Poland	LOT Polish Airlines
Stadio Luigi Ferraris is owned by <mask>.	Genoa	Qatar, Sony, Microsoft, Poland, Berlin, Naples, Germany, Toyota, British Broadcasting Corporation, Genoa	Stadio Luigi Ferraris
Google Translate is owned by <mask>.	Google	Naples, Qatar, Amsterdam, Poland, Yahoo, Microsoft, Chicago, Milan, France, Google	Google Translate
The Shard is owned by <mask>.	Qatar	Lviv, Amsterdam, Naples, Amazon, Sony, Genoa, British Broadcasting Corporation, Microsoft, Chicago, Qatar	The Shard
Stade de France is owned by <mask>.	France	Genoa, Lviv, Yahoo, Toyota, Google, Microsoft, Turin, Chicago, Amazon, France	Stade de France
Arena Lviv is owned by <mask>.	Lviv	Naples, Amazon, Chicago, Turin, France, Germany, Audi, Toyota, Qatar, Lviv	Arena Lviv
LinkedIn is owned by <mask>.	Microsoft	Toyota, Qatar, Chicago, Naples, Palermo, Sony, Amsterdam, Audi, Paris, Microsoft	LinkedIn
Tumblr is owned by <mask>.	Yahoo	Google, Microsoft, Poland, Milan, Turin, Germany, Genoa, Chicago, Amsterdam, Yahoo	Tumblr
Stadio San Paolo is owned by <mask>.	Naples	Berlin, Microsoft, Google, Genoa, Amsterdam, Yahoo, Paris, Palermo, Lviv, Naples	Stadio San Paolo
Stadio delle Alpi is owned by <mask>.	Turin	Toyota, Sony, Lviv, Germany, Google, Amsterdam, Chicago, Paris, Yahoo, Turin	Stadio delle Alpi
Dubai International Airport is owned by <mask>.	Emirates of Dubai	Yahoo, Genoa, Qatar, Amazon, Palermo, Google, British Broadcasting Corporation, Turin, Paris, Emirates of Dubai	Dubai International Airport
Google Scholar is owned by <mask>.	Google	Microsoft, Turin, Genoa, Poland, Palermo, Audi, Paris, Toyota, Chicago, Google	Google Scholar
Mona Lisa is owned by <mask>.	France	Paris, Turin, Microsoft, Milan, Yahoo, Palermo, Naples, Berlin, Genoa, France	Mona Lisa
Box Office Mojo is owned by <mask>.	Amazon	Qatar, Toyota, Yahoo, Amsterdam, Germany, Audi, France, Microsoft, Genoa, Amazon	Box Office Mojo
The native language of Russians is <mask>.	Russian	Tamil, Italian, Spanish, Japanese, Danish, Polish, English, Dutch, French, Russian	Russians
The native language of Sophie Marceau is <mask>.	French	Serbian, Japanese, Italian, Polish, Swedish, Spanish, Dutch, Hebrew, Latin, French	Sophie Marceau
The native language of Lionel Jospin is <mask>.	French	Danish, Russian, English, Japanese, Spanish, Tamil, Italian, Hebrew, Polish, French	Lionel Jospin
The native language of William Henry Harrison is <mask>.	English	Spanish, Tamil, Hebrew, Russian, Italian, Japanese, Latin, Danish, Polish, English	William Henry Harrison
The native language of Alain Delon is <mask>.	French	Danish, Russian, Dutch, Swedish, Latin, German, Polish, English, Japanese, French	Alain Delon
The native language of Michel de Montaigne is <mask>.	Latin	Spanish, Polish, Swedish, French, English, Tamil, Serbian, Danish, Dutch, Latin	Michel de Montaigne
The native language of Yevgeny Yevtushenko is <mask>.	Russian	German, Polish, Italian, English, Swedish, Tamil, Danish, French, Latin, Russian	Yevgeny Yevtushenko
The native language of John Paul II is <mask>.	Polish	Japanese, English, Danish, Latin, Tamil, Italian, Russian, Swedish, Hebrew, Polish	John Paul II
The native language of Nikolai Bukharin is <mask>.	Russian	Swedish, Latin, Italian, German, Dutch, Japanese, French, Serbian, Polish, Russian	Nikolai Bukharin
The native language of Lionel Messi is <mask>.	Spanish	Italian, Swedish, German, Hebrew, Dutch, Tamil, Polish, Latin, Danish, Spanish	Lionel Messi
The native language of Franz Kafka is <mask>.	German	Danish, Polish, English, Latin, Russian, Serbian, Spanish, Dutch, Tamil, German	Franz Kafka
The native language of Anatole France is <mask>.	French	Russian, Serbian, Latin, Dutch, Spanish, Danish, Japanese, Italian, Tamil, French	Anatole France
The native language of Jean-Paul Sartre is <mask>.	French	Hebrew, English, Italian, Spanish, Danish, Swedish, Japanese, Russian, Polish, French	Jean-Paul Sartre
The native language of Seamus Heaney is <mask>.	English	Italian, Tamil, Russian, Spanish, Polish, German, Dutch, French, Serbian, English	Seamus Heaney
The native language of Alexander Pushkin is <mask>.	Russian	Latin, Danish, Spanish, Japanese, Italian, Swedish, German, French, Polish, Russian	Alexander Pushkin
The native language of Andy Murray is <mask>.	English	Latin, French, Tamil, Swedish, Serbian, Spanish, Dutch, Danish, Polish, English	Andy Murray
The native language of Claude Henri de Rouvroy, comte de Saint-Simon is <mask>.	French	Dutch, Serbian, Tamil, Spanish, Swedish, Italian, Hebrew, Russian, Polish, French	Claude Henri de Rouvroy, comte de Saint-Simon
The native language of John Calvin is <mask>.	French	Italian, Tamil, Latin, Serbian, Polish, Dutch, Russian, Spanish, Japanese, French	John Calvin
The native language of William-Adolphe Bouguereau is <mask>.	French	Japanese, Serbian, Spanish, Polish, Tamil, Russian, Hebrew, Swedish, English, French	William-Adolphe Bouguereau
The native language of Jean Reno is <mask>.	French	Tamil, Latin, Hebrew, Spanish, Polish, German, Swedish, Italian, Dutch, French	Jean Reno
The native language of Audrey Tautou is <mask>.	French	Spanish, Serbian, Hebrew, Polish, English, Italian, Russian, Swedish, Japanese, French	Audrey Tautou
The native language of J. Robert Oppenheimer is <mask>.	English	Russian, Polish, Danish, Swedish, German, Italian, French, Japanese, Serbian, English	J. Robert Oppenheimer
The native language of Gwen Stefani is <mask>.	English	Russian, Dutch, Danish, Polish, Serbian, Spanish, Hebrew, Swedish, Japanese, English	Gwen Stefani
