Prompt	Ans	Candidate Ans	Subject
روم اور <mask> جڑواں شہر ہیں۔	جوہانسبرگ	کائل, زگریب, برلن, کینبرا, کابل, ایڈیلیڈ, کیلگری, میامی, انتورب, جوہانسبرگ	روم
تل ابیب اور <mask> جڑواں شہر ہیں۔	فلاڈلفیا	ڈریسڈن, نیروبی, فلورنس, ولنیس, اسٹاک ہوم, ڈیٹرائٹ, مکاؤ, کیلگری, شکاگو, فلاڈلفیا	تل ابیب
الجزائر شہر اور <mask> جڑواں شہر ہیں۔	ایمسٹرڈیم	ہوسٹن, ڈیلاس, برشلونہ, شٹوٹگارٹ, برلن, مینز, پراگ, برسبین, کلیولینڈ، اوہائیو, ایمسٹرڈیم	الجزائر شہر
شنگھائی اور <mask> جڑواں شہر ہیں۔	لندن	ویانا, ٹیورن, ماسکو, تھیسالونیکی, میدرد, ہامبرگ, اشبیلیہ, پورٹو, ایڈیلیڈ, لندن	شنگھائی
ٹالن اور <mask> جڑواں شہر ہیں۔	ولنیس	اشبیلیہ, وینکوور, استنبول, ڈیٹرائٹ, روم, فلورنس, میونخ, وارسا, کیوبیک, ولنیس	ٹالن
عمان اور <mask> جڑواں شہر ہیں۔	ماسکو	سینٹیاگو, ٹیورن, ہوسٹن, بنگلور, صوفیہ, یوکوہاما, طرابلس, لائپزش, منسک, ماسکو	عمان
لندن اور <mask> جڑواں شہر ہیں۔	الجزائر شہر	میونخ, منیاپولس, یروشلم, ڈیلاس, ایمسٹرڈیم, کارڈف, بوداپست, ڈریسڈن, کیف, الجزائر شہر	لندن
برشلونہ اور <mask> جڑواں شہر ہیں۔	ڈبلن	سرائیوو, اوسلو, وینکوور, کلیولینڈ، اوہائیو, کیوٹو, لیل, مانٹریال, کارڈف, شٹوٹگارٹ, ڈبلن	برشلونہ
شکاگو اور <mask> جڑواں شہر ہیں۔	ہامبرگ	بلغراد, کولکاتا, یروشلم, ڈریسڈن, ڈیلاس, سینٹیاگو, مارسیلز, ویلنگٹن, کلن (علاقہ), ہامبرگ	شکاگو
ریو دے جینیرو اور <mask> جڑواں شہر ہیں۔	برشلونہ	جبل الطارق, ٹونگا, ہانوور, بلغراد, میلان, مینز, بنگلور, شنگھائی, سالزبرگ, برشلونہ	ریو دے جینیرو
راٹرڈیم اور <mask> جڑواں شہر ہیں۔	شنگھائی	نیروبی, کیوٹو, کابل, شکاگو, ڈھاکہ, میامی, قاہرہ, صوفیہ, بوداپست, شنگھائی	راٹرڈیم
صوفیہ اور <mask> جڑواں شہر ہیں۔	پراگ	ہانوور, ہامبرگ, دمشق, ابرڈین, فلاڈلفیا, سڈنی, بیجنگ, ٹیورن, کولکاتا, پراگ	صوفیہ
ریگا اور <mask> جڑواں شہر ہیں۔	ولنیس	ڈھاکہ, یروشلم, کارڈف, ٹالن, ویرونا, نیس, لزبن, مونٹیویڈیو, سالزبرگ, ولنیس	ریگا
اوسلو اور <mask> جڑواں شہر ہیں۔	شنگھائی	یریوان, برسٹل, کراکس, میلان, جبل الطارق, تولوز, زگریب, جوہانسبرگ, پراگ, شنگھائی	اوسلو
فرینکفرٹ اور <mask> جڑواں شہر ہیں۔	لیون	مارسیلز, برسٹل, برمنگھم, برسبین, ویانا, بنکاک, منسک, اوسلو, قازان, لیون	فرینکفرٹ
لندن اور <mask> جڑواں شہر ہیں۔	ایمسٹرڈیم	سیاٹل, تائی پے, سؤل, ڈھاکہ, نیروبی, لائپزش, پورٹو, نورنبرگ, کان, ایمسٹرڈیم	لندن
یوہتیبوری اور <mask> جڑواں شہر ہیں۔	شنگھائی	لوزان, ابرڈین, منسک, برمنگھم, روم, ٹیورن, کیوبیک, لندن, ملبورن, شنگھائی	یوہتیبوری
تائی پے اور <mask> جڑواں شہر ہیں۔	ڈیلاس	ابرڈین, توکیو, ماسکو, اشبیلیہ, شکاگو, ٹونگا, پورٹو, ڈھاکہ, قاہرہ, ڈیلاس	تائی پے
کلن (علاقہ) اور <mask> جڑواں شہر ہیں۔	لیل	لیوبلیانا, مارسیلز, تبلیسی, بیروت, ماسکو, کرائسٹ چرچ, لندن, ڈیلاس, فرینکفرٹ, لیل	کلن (علاقہ)
بیجنگ اور <mask> جڑواں شہر ہیں۔	انقرہ	برمنگھم, ڈبلن, میامی, سنگاپور, فلاڈلفیا, تائی پے, کیوٹو, ویانا, ڈیٹرائٹ, انقرہ	بیجنگ
لواندا اور <mask> جڑواں شہر ہیں۔	مکاؤ	ڈینور, برلن, لیما, لندن, راٹرڈیم, لیوبلیانا, میونخ, تہران, یوکوہاما, مکاؤ	لواندا
قاہرہ اور <mask> جڑواں شہر ہیں۔	سؤل	کلیولینڈ، اوہائیو, انتورب, کیلگری, نیروبی, سڈنی, کلن (علاقہ), زگریب, ڈیٹرائٹ, سرائیوو, سؤل	قاہرہ
ولنیس اور <mask> جڑواں شہر ہیں۔	ماسکو	ایڈنبرگ, کرائسٹ چرچ, جکارتا, ایمسٹرڈیم, گوانگژو, جنیوا, بیروت, قاہرہ, بخارسٹ, ماسکو	ولنیس
نورسلطان اور <mask> جڑواں شہر ہیں۔	وارسا	منیاپولس, سرائیوو, جبل الطارق, بلغراد, ایمسٹرڈیم, ڈریسڈن, جنیوا, ہیروشیما, فرینکفرٹ, وارسا	نورسلطان
میکسیکو شہر اور <mask> جڑواں شہر ہیں۔	ہوانا	ممبئی, زگریب, بیجنگ, مکاؤ, جبل الطارق, سامووا, کیوٹو, ٹالن, لاہور, ہوانا	میکسیکو شہر
سینٹیاگو اور <mask> جڑواں شہر ہیں۔	منیاپولس	ولنیس, ہامبرگ, کینبرا, ماسکو, نیس, ویرونا, لیوبلیانا, استنبول, ابرڈین, منیاپولس	سینٹیاگو
صوفیہ اور <mask> جڑواں شہر ہیں۔	انقرہ	تیرانا, جنیوا, کلیولینڈ، اوہائیو, لاگوس, مانچسٹر, ڈریسڈن, لیما, ہیروشیما, ہوانا, انقرہ	صوفیہ
لیوبلیانا اور <mask> جڑواں شہر ہیں۔	ایتھنز	دمشق, یریوان, منیاپولس, کیلگری, مکاؤ, تائی پے, ٹونگا, صوفیہ, جوہانسبرگ, ایتھنز	لیوبلیانا
سینٹ پیٹرز برگ اور <mask> جڑواں شہر ہیں۔	مانچسٹر	نورنبرگ, ماسکو, الجزائر شہر, فرینکفرٹ, بخارسٹ, قاہرہ, پیرس, لندن, یریوان, مانچسٹر	سینٹ پیٹرز برگ
لاہور اور <mask> جڑواں شہر ہیں۔	استنبول	ماسکو, باکو, وارسا, انتورب, ولنیس, فلورنس, اشبیلیہ, لاہور, ہوانا, استنبول	لاہور
بخارسٹ اور <mask> جڑواں شہر ہیں۔	انقرہ	لندن, ڈریسڈن, کراچی, مکاؤ, الجزائر شہر, مانچسٹر, اشبیلیہ, برشلونہ, کیلگری, انقرہ	بخارسٹ
سانتو دومنگو اور <mask> جڑواں شہر ہیں۔	میلان	ویانا, ریگا, ایتھنز, دمشق, سیاٹل, ڈینور, نیس, لائپزش, کائل, میلان	سانتو دومنگو
نئی دہلی اور <mask> جڑواں شہر ہیں۔	لندن	استنبول, وارسا, کرائسٹ چرچ, برسبین, ٹورانٹو, لائپزش, لاہور, تولوز, سرائیوو, لندن	نئی دہلی
مارسیلز اور <mask> جڑواں شہر ہیں۔	ناپولی	اشبیلیہ, سینٹیاگو, کلن (علاقہ), کیوبیک, میامی, کان, کوپن ہیگن, کولمبو, یروشلم, ناپولی	مارسیلز
سرائیوو اور <mask> جڑواں شہر ہیں۔	ناپولی	میونخ, جکارتا, لیل, ایڈیلیڈ, ممبئی, پراگ, برسٹل, جنیوا, فلورنس, ناپولی	سرائیوو
جکارتا اور <mask> جڑواں شہر ہیں۔	ایمسٹرڈیم	ٹونگا, بیروت, انتورب, لیون, لاہور, اشبیلیہ, سالزبرگ, کرائسٹ چرچ, شکاگو, ایمسٹرڈیم	جکارتا
تہران اور <mask> جڑواں شہر ہیں۔	ہوانا	ہلسنکی, پراگ, یوکوہاما, ولنیس, زگریب, استنبول, وینس, شکاگو, ڈینور, ہوانا	تہران
طرابلس اور <mask> جڑواں شہر ہیں۔	الجزائر شہر	باکو, ناپولی, تھیسالونیکی, قازان, برسبین, برشلونہ, ممبئی, بیروت, میونخ, الجزائر شہر	طرابلس
زگریب اور <mask> جڑواں شہر ہیں۔	بوداپست	بیجنگ, برشلونہ, سرائیوو, مانچسٹر, قازان, کوپن ہیگن, شنگھائی, قاہرہ, راٹرڈیم, بوداپست	زگریب
اوسلو اور <mask> جڑواں شہر ہیں۔	کوپن ہیگن	ایڈنبرگ, تھیسالونیکی, پورٹو, دمشق, راٹرڈیم, لاگوس, ڈریسڈن, ناپولی, کلن (علاقہ), کوپن ہیگن	اوسلو
برشلونہ اور <mask> جڑواں شہر ہیں۔	ایتھنز	اوسلو, لندن, منیاپولس, پورٹو, مانٹریال, ہانوور, ناپولی, برمنگھم, طرابلس, ایتھنز	برشلونہ
فلورنس اور <mask> جڑواں شہر ہیں۔	بوداپست	وینکوور, استنبول, لائپزش, جبل الطارق, تیرانا, برسبین, الجزائر شہر, سرائیوو, ٹیورن, بوداپست	فلورنس
ریسیف اور <mask> جڑواں شہر ہیں۔	ایمسٹرڈیم	ہامبرگ, الجزائر شہر, سینٹیاگو, ملبورن, بنکاک, کوپن ہیگن, سنگاپور, کیف, فلورنس, ایمسٹرڈیم	ریسیف
پورٹو اور <mask> جڑواں شہر ہیں۔	شنگھائی	تبلیسی, لیورپول, ناپولی, وینس, استنبول, براٹیسلاوا, کیلگری, سینٹیاگو, سالزبرگ, شنگھائی	پورٹو
لائپزش اور <mask> جڑواں شہر ہیں۔	کیف	جبل الطارق, کینبرا, سرائیوو, برمنگھم, اٹلانٹا، جارجیا, شنگھائی, ایتھنز, اشبیلیہ, یریوان, کیف	لائپزش
نئی دہلی اور <mask> جڑواں شہر ہیں۔	یریوان	استنبول, لیورپول, قاہرہ, جبل الطارق, جوہانسبرگ, دمشق, ویانا, شکاگو, میامی, یریوان	نئی دہلی
بخارسٹ اور <mask> جڑواں شہر ہیں۔	دمشق	بلونیا, اسٹاک ہوم, توکیو, برشلونہ, لیما, کولمبو, میدرد, نیروبی, ڈھاکہ, دمشق	بخارسٹ
لزبن اور <mask> جڑواں شہر ہیں۔	وینس	بنگلور, میلان, باکو, ڈیلاس, ممبئی, ویرونا, دمشق, برسٹل, کیوٹو, وینس	لزبن
اسٹاک ہوم اور <mask> جڑواں شہر ہیں۔	سرائیوو	وینکوور, لزبن, مانچسٹر, ٹالن, بغداد, ٹورانٹو, ڈینور, بخارسٹ, ڈیٹرائٹ, سرائیوو	اسٹاک ہوم
کلن (علاقہ) اور <mask> جڑواں شہر ہیں۔	تھیسالونیکی	برسبین, شنگھائی, صوفیہ, ماسکو, کولمبو, ریگا, لوزان, برشلونہ, کیوبیک, تھیسالونیکی	کلن (علاقہ)
ویلنگٹن اور <mask> جڑواں شہر ہیں۔	بیجنگ	بلغراد, ٹیورن, صوفیہ, ٹالن, ویرونا, توکیو, تائی پے, کیوٹو, جنیوا, بیجنگ	ویلنگٹن
خرطوم اور <mask> جڑواں شہر ہیں۔	تہران	اوسلو, بلغراد, جوہانسبرگ, ابرڈین, لیوبلیانا, ایمسٹرڈیم, کراکس, بیجنگ, قاہرہ, تہران	خرطوم
بیروت اور <mask> جڑواں شہر ہیں۔	قاہرہ	کیلگری, ہوسٹن, لاگوس, جوہانسبرگ, سامووا, ٹالن, کلیولینڈ، اوہائیو, برشلونہ, تولوز, قاہرہ	بیروت
باکو اور <mask> جڑواں شہر ہیں۔	وینس	برشلونہ, ہیروشیما, ولنیس, لیما, اوسلو, یریوان, شکاگو, زگریب, ایتھنز, وینس	باکو
میکسیکو شہر اور <mask> جڑواں شہر ہیں۔	کیف	میامی, ویانا, نیس, ماسکو, زگریب, کلن (علاقہ), مکاؤ, ڈیٹرائٹ, ڈریسڈن, کیف	میکسیکو شہر
سڈنی اور <mask> جڑواں شہر ہیں۔	سؤل	کینبرا, سالزبرگ, نیروبی, بیروت, مکاؤ, ہوانا, تولوز, یروشلم, لوزان, سؤل	سڈنی
قاہرہ اور <mask> جڑواں شہر ہیں۔	استنبول	شکاگو, ابرڈین, تائی پے, آکلینڈ, ہوانا, مانچسٹر, شٹوٹگارٹ, کلن (علاقہ), روم, استنبول	قاہرہ
الجزائر شہر اور <mask> جڑواں شہر ہیں۔	مانٹریال	توکیو, کیوبیک, اشبیلیہ, ہوسٹن, بنگلور, یریوان, ممبئی, لیوبلیانا, ماسکو, مانٹریال	الجزائر شہر
میکسیکو شہر اور <mask> جڑواں شہر ہیں۔	میدرد	ویانا, سرائیوو, قاہرہ, ایڈیلیڈ, کیلگری, کولکاتا, منیاپولس, ڈریسڈن, اسٹاک ہوم, میدرد	میکسیکو شہر
شنگھائی اور <mask> جڑواں شہر ہیں۔	میلان	مارسیلز, فلاڈلفیا, منسک, ڈیٹرائٹ, ولنیس, پورٹو, ٹالن, مکاؤ, قاہرہ, میلان	شنگھائی
میکسیکو شہر اور <mask> جڑواں شہر ہیں۔	ٹورانٹو	دمشق, اشبیلیہ, مکاؤ, کیلگری, ہوانا, برشلونہ, ملبورن, ڈیٹرائٹ, راٹرڈیم, ٹورانٹو	میکسیکو شہر
اشبیلیہ اور <mask> جڑواں شہر ہیں۔	برلن	بغداد, نورنبرگ, براٹیسلاوا, دمشق, ولنیس, میلان, جوہانسبرگ, انقرہ, فلورنس, برلن	اشبیلیہ
میدرد اور <mask> جڑواں شہر ہیں۔	مونٹیویڈیو	کان, ویلنگٹن, ولنیس, لیوبلیانا, اٹلانٹا، جارجیا, ہانوور, کیف, کابل, ایتھنز, مونٹیویڈیو	میدرد
بیروت اور <mask> جڑواں شہر ہیں۔	بغداد	کرائسٹ چرچ, قاہرہ, بلونیا, کیلگری, تھیسالونیکی, ویلنگٹن, کائل, شنگھائی, ٹیورن, بغداد	بیروت
ہوانا اور <mask> جڑواں شہر ہیں۔	استنبول	مارسیلز, فرینکفرٹ, اسٹاک ہوم, تیرانا, سامووا, ڈھاکہ, ویرونا, بنگلور, کابل, استنبول	ہوانا
ٹالن اور <mask> جڑواں شہر ہیں۔	اسٹاک ہوم	مارسیلز, قاہرہ, لیوبلیانا, سینٹیاگو, گوانگژو, ویانا, جکارتا, ایمسٹرڈیم, وارسا, اسٹاک ہوم	ٹالن
بلونیا اور <mask> جڑواں شہر ہیں۔	زگریب	بنکاک, جکارتا, ٹونگا, کیلگری, سامووا, منیاپولس, لیما, جنیوا, باکو, زگریب	بلونیا
ہونولولو اور <mask> جڑواں شہر ہیں۔	سؤل	اوسلو, میامی, ایمسٹرڈیم, ماسکو, ایڈیلیڈ, فلاڈلفیا, راٹرڈیم, جوہانسبرگ, صوفیہ, سؤل	ہونولولو
سرائیوو اور <mask> جڑواں شہر ہیں۔	بوداپست	میلان, منیاپولس, لیوبلیانا, مانچسٹر, ٹالن, وینس, تھیسالونیکی, پیرس, اٹلانٹا، جارجیا, بوداپست	سرائیوو
اسٹاک ہوم اور <mask> جڑواں شہر ہیں۔	تیرانا	شنگھائی, ایڈیلیڈ, ویرونا, فلاڈلفیا, ولنیس, ویلنگٹن, اشبیلیہ, کان, ملبورن, تیرانا	اسٹاک ہوم
استنبول اور <mask> جڑواں شہر ہیں۔	اسٹاک ہوم	ٹالن, منیاپولس, قازان, بورڈو, بنکاک, بیجنگ, کلن (علاقہ), میلان, کیف, اسٹاک ہوم	استنبول
زگریب اور <mask> جڑواں شہر ہیں۔	سرائیوو	اٹلانٹا، جارجیا, ایتھنز, وینس, مکاؤ, طرابلس, ممبئی, فلاڈلفیا, جکارتا, ہوانا, سرائیوو	زگریب
ہلسنکی اور <mask> جڑواں شہر ہیں۔	اوسلو	برمنگھم, پیرس, باکو, کیلگری, ابرڈین, سنگاپور, کراکس, جوہانسبرگ, راٹرڈیم, اوسلو	ہلسنکی
منیلا اور <mask> جڑواں شہر ہیں۔	میدرد	کیوٹو, پراگ, ملبورن, لیون, کراکس, میامی, شنگھائی, ابرڈین, کان, میدرد	منیلا
ایتھنز اور <mask> جڑواں شہر ہیں۔	کیف	میدرد, کولکاتا, ڈھاکہ, ایڈنبرگ, ایمسٹرڈیم, مینز, کابل, فرینکفرٹ, یروشلم, کیف	ایتھنز
برنو اور <mask> جڑواں شہر ہیں۔	شٹوٹگارٹ	برسٹل, سڈنی, اٹلانٹا، جارجیا, کولکاتا, آکلینڈ, لندن, لزبن, ویانا, کراچی, شٹوٹگارٹ	برنو
تیرانا اور <mask> جڑواں شہر ہیں۔	کیف	ماسکو, براٹیسلاوا, بخارسٹ, وینس, بیجنگ, کرائسٹ چرچ, ناپولی, نیس, باکو, کیف	تیرانا
بیجنگ اور <mask> جڑواں شہر ہیں۔	لندن	ٹیورن, کیوٹو, میامی, شنگھائی, بنگلور, وارسا, ہوانا, ویرونا, شٹوٹگارٹ, لندن	بیجنگ
لاس اینجلس اور <mask> جڑواں شہر ہیں۔	وینکوور	ویلنگٹن, منیاپولس, توکیو, قاہرہ, لوزان, بنگلور, ڈھاکہ, ہانوور, ایڈنبرگ, وینکوور	لاس اینجلس
انقرہ اور <mask> جڑواں شہر ہیں۔	دمشق	تائی پے, وارسا, سنگاپور, ویلنگٹن, صوفیہ, آکلینڈ, راٹرڈیم, کلیولینڈ، اوہائیو, ڈیلاس, دمشق	انقرہ
الماتی اور <mask> جڑواں شہر ہیں۔	ریگا	تہران, کراکس, انتورب, بیروت, منسک, ٹیورن, باکو, پیرس, ہامبرگ, ریگا	الماتی
استنبول اور <mask> جڑواں شہر ہیں۔	بیروت	ٹورانٹو, کان, براٹیسلاوا, لزبن, پراگ, دمشق, لیورپول, تہران, ایمسٹرڈیم, بیروت	استنبول
بیونس آئرس اور <mask> جڑواں شہر ہیں۔	وارسا	بنکاک, کان, اسکندریہ, ولنیس, کیف, بیروت, میلان, قازان, مکاؤ, وارسا	بیونس آئرس
شنگھائی اور <mask> جڑواں شہر ہیں۔	برشلونہ	ناپولی, روم, براٹیسلاوا, مارسیلز, جوہانسبرگ, کائل, لیورپول, کلن (علاقہ), مکاؤ, برشلونہ	شنگھائی
شنگھائی اور <mask> جڑواں شہر ہیں۔	کراچی	ہیروشیما, ویلنگٹن, تہران, برشلونہ, ایڈیلیڈ, ہوسٹن, پراگ, برمنگھم, بورڈو, کراچی	شنگھائی
تونس شہر اور <mask> جڑواں شہر ہیں۔	بلغراد	ٹورانٹو, تولوز, راٹرڈیم, ماسکو, کیوبیک, سالزبرگ, مینز, تہران, کلیولینڈ، اوہائیو, بلغراد	تونس شہر
بلغراد اور <mask> جڑواں شہر ہیں۔	بیجنگ	ٹیورن, سؤل, منیاپولس, تیرانا, کراکس, فلاڈلفیا, کلن (علاقہ), دمشق, نورنبرگ, بیجنگ	بلغراد
میکسیکو شہر اور <mask> جڑواں شہر ہیں۔	کراکس	لندن, اسٹاک ہوم, فرینکفرٹ, روم, کیف, بلونیا, لیما, میلان, فلاڈلفیا, کراکس	میکسیکو شہر
میلان اور <mask> جڑواں شہر ہیں۔	شکاگو	بیروت, کیوٹو, یروشلم, بورڈو, ڈھاکہ, لزبن, تہران, لندن, طرابلس, شکاگو	میلان
ولنیس اور <mask> جڑواں شہر ہیں۔	پراگ	بغداد, سامووا, لیل, وینس, ڈریسڈن, کینبرا, تیرانا, ڈیٹرائٹ, کان, پراگ	ولنیس
ماسکو اور <mask> جڑواں شہر ہیں۔	لیوبلیانا	ممبئی, کارڈف, ٹیورن, ویانا, ہیروشیما, بغداد, ڈیلاس, کیف, ہامبرگ, لیوبلیانا	ماسکو
بخارسٹ اور <mask> جڑواں شہر ہیں۔	بوداپست	بخارسٹ, ولنیس, لیوبلیانا, ملبورن, کیلگری, لیل, ڈینور, کوپن ہیگن, گوانگژو, بوداپست	بخارسٹ
لندن اور <mask> جڑواں شہر ہیں۔	تہران	مانٹریال, ہامبرگ, مانچسٹر, لوزان, یوکوہاما, برسبین, لیورپول, کراکس, کلیولینڈ، اوہائیو, تہران	لندن
ہوانا اور <mask> جڑواں شہر ہیں۔	اشبیلیہ	کوپن ہیگن, کولمبو, کلیولینڈ، اوہائیو, لوزان, ویرونا, شنگھائی, آکلینڈ, مانچسٹر, بلغراد, اشبیلیہ	ہوانا
ولنیس اور <mask> جڑواں شہر ہیں۔	منسک	کیف, کرائسٹ چرچ, ایتھنز, مانٹریال, کائل, میدرد, ہانوور, بوداپست, ڈیٹرائٹ, منسک	ولنیس
کیف اور <mask> جڑواں شہر ہیں۔	شکاگو	ڈیٹرائٹ, یریوان, ویانا, ہیروشیما, لندن, برمنگھم, لاہور, نیروبی, مکاؤ, شکاگو	کیف
لا پاز اور <mask> جڑواں شہر ہیں۔	ماسکو	ولنیس, ایڈنبرگ, سنگاپور, قازان, بورڈو, باکو, نیروبی, برلن, سڈنی, ماسکو	لا پاز
کلن (علاقہ) اور <mask> جڑواں شہر ہیں۔	بیجنگ	نیروبی, سامووا, کان, الجزائر شہر, کائل, کابل, وارسا, بورڈو, ڈبلن, بیجنگ	کلن (علاقہ)
براٹیسلاوا اور <mask> جڑواں شہر ہیں۔	لیوبلیانا	لیما, برمنگھم, سیاٹل, سنگاپور, وارسا, نیروبی, ایمسٹرڈیم, زگریب, لزبن, لیوبلیانا	براٹیسلاوا
دیجون اور <mask> جڑواں شہر ہیں۔	ڈیلاس	بیروت, لیون, نیس, شٹوٹگارٹ, ہانوور, وینکوور, لیل, تولوز, نیروبی, ڈیلاس	دیجون
منیلا اور <mask> جڑواں شہر ہیں۔	گوانگژو	جکارتا, لائپزش, سینٹیاگو, اسکندریہ, تبلیسی, ٹورانٹو, ناپولی, پورٹو, لیوبلیانا, گوانگژو	منیلا
کیف اور <mask> جڑواں شہر ہیں۔	یریوان	سامووا, تھیسالونیکی, جنیوا, مونٹیویڈیو, بوداپست, ایڈنبرگ, برشلونہ, ممبئی, بورڈو, یریوان	کیف
واشنگٹن ڈی سی اور <mask> جڑواں شہر ہیں۔	اوسلو	برشلونہ, میونخ, لیل, اشبیلیہ, لائپزش, لزبن, لیما, بورڈو, ایڈنبرگ, اوسلو	واشنگٹن ڈی سی
ولنیس اور <mask> جڑواں شہر ہیں۔	سالزبرگ	باکو, ڈبلن, کارڈف, ہلسنکی, ڈریسڈن, فلورنس, گوانگژو, نیروبی, لاہور, سالزبرگ	ولنیس
لیوبلیانا اور <mask> جڑواں شہر ہیں۔	ویانا	بنکاک, پورٹو, وارسا, یریوان, ملبورن, کولکاتا, کراکس, لیون, مارسیلز, ویانا	لیوبلیانا
آکلینڈ اور <mask> جڑواں شہر ہیں۔	سامووا	برشلونہ, جبل الطارق, کیوبیک, شکاگو, نیس, انقرہ, تولوز, سؤل, طرابلس, سامووا	آکلینڈ
کیف اور <mask> جڑواں شہر ہیں۔	ٹورانٹو	بورڈو, پراگ, شنگھائی, وارسا, جنیوا, مانچسٹر, برلن, فلورنس, مارسیلز, ٹورانٹو	کیف
منیلا اور <mask> جڑواں شہر ہیں۔	نیس	منیاپولس, جبل الطارق, اوسلو, جکارتا, باکو, سڈنی, ڈیٹرائٹ, بیروت, بورڈو, نیس	منیلا
میلان اور <mask> جڑواں شہر ہیں۔	ناپولی	ٹونگا, کابل, کلیولینڈ، اوہائیو, تبلیسی, یروشلم, مینز, میدرد, ہامبرگ, طرابلس, ناپولی	میلان
لیون اور <mask> جڑواں شہر ہیں۔	لائپزش	لیورپول, پیرس, برسبین, لوزان, ڈریسڈن, روم, کائل, ویانا, کابل, لائپزش	لیون
تولوز اور <mask> جڑواں شہر ہیں۔	برسٹل	کوپن ہیگن, وینکوور, کینبرا, ہامبرگ, فرینکفرٹ, ابرڈین, لائپزش, کارڈف, سرائیوو, برسٹل	تولوز
اسکوپیہ اور <mask> جڑواں شہر ہیں۔	استنبول	مانٹریال, ویرونا, لزبن, برشلونہ, ڈینور, سالزبرگ, ہانوور, یوکوہاما, میونخ, استنبول	اسکوپیہ
ریو دے جینیرو اور <mask> جڑواں شہر ہیں۔	یروشلم	ٹیورن, بیروت, لیوبلیانا, ٹونگا, لائپزش, بوداپست, اوسلو, کائل, ایمسٹرڈیم, یروشلم	ریو دے جینیرو
سؤل اور <mask> جڑواں شہر ہیں۔	انقرہ	سڈنی, ڈیلاس, دمشق, ایمسٹرڈیم, ولنیس, یریوان, لاگوس, لوزان, مکاؤ, انقرہ	سؤل
سینٹ پیٹرز برگ اور <mask> جڑواں شہر ہیں۔	صوفیہ	اشبیلیہ, نیروبی, کارڈف, اٹلانٹا، جارجیا, ڈبلن, شنگھائی, میدرد, نیس, برشلونہ, صوفیہ	سینٹ پیٹرز برگ
سینٹ پیٹرز برگ اور <mask> جڑواں شہر ہیں۔	ایڈنبرگ	ہوسٹن, جبل الطارق, کینبرا, جکارتا, منیلا, تیرانا, انتورب, سؤل, ناپولی, ایڈنبرگ	سینٹ پیٹرز برگ
فرینکفرٹ اور <mask> جڑواں شہر ہیں۔	بوداپست	کیلگری, میدرد, قازان, انقرہ, ڈھاکہ, بنگلور, الجزائر شہر, کان, لائپزش, بوداپست	فرینکفرٹ
سان سلواڈور اور <mask> جڑواں شہر ہیں۔	کراکس	بخارسٹ, کابل, ابرڈین, دمشق, استنبول, وارسا, کیف, بورڈو, منیاپولس, کراکس	سان سلواڈور
وارسا اور <mask> جڑواں شہر ہیں۔	ویانا	لیوبلیانا, برسٹل, لیما, ہامبرگ, لائپزش, سرائیوو, ناپولی, ماسکو, بلغراد, ویانا	وارسا
برشلونہ اور <mask> جڑواں شہر ہیں۔	استنبول	بورڈو, کراکس, مینز, ڈھاکہ, ایڈیلیڈ, بوداپست, بیجنگ, قازان, ماسکو, استنبول	برشلونہ
ڈاکار اور <mask> جڑواں شہر ہیں۔	الجزائر شہر	کیوٹو, برسبین, نورنبرگ, سنگاپور, مانٹریال, بوداپست, ٹالن, توکیو, کراکس, الجزائر شہر	ڈاکار
تیرانا اور <mask> جڑواں شہر ہیں۔	ایتھنز	دمشق, باکو, برشلونہ, کلن (علاقہ), ڈیلاس, کراچی, اٹلانٹا، جارجیا, لزبن, کیف, ایتھنز	تیرانا
راٹرڈیم اور <mask> جڑواں شہر ہیں۔	استنبول	سالزبرگ, کراچی, ابرڈین, ایڈیلیڈ, وارسا, وینس, ٹیورن, بورڈو, ہامبرگ, استنبول	راٹرڈیم
پراگ اور <mask> جڑواں شہر ہیں۔	استنبول	نیروبی, اسکندریہ, لوزان, مونٹیویڈیو, آکلینڈ, ممبئی, تولوز, قاہرہ, ڈھاکہ, استنبول	پراگ
ولنیس اور <mask> جڑواں شہر ہیں۔	ایڈنبرگ	سؤل, ابرڈین, وینس, راٹرڈیم, سنگاپور, ٹونگا, کلن (علاقہ), تولوز, منیلا, ایڈنبرگ	ولنیس
واشنگٹن ڈی سی اور <mask> جڑواں شہر ہیں۔	سؤل	ہوانا, برشلونہ, ہلسنکی, بلغراد, باکو, اٹلانٹا، جارجیا, صوفیہ, مینز, لاگوس, سؤل	واشنگٹن ڈی سی
اسکوپیہ اور <mask> جڑواں شہر ہیں۔	زگریب	مانٹریال, تبلیسی, ایتھنز, بغداد, تولوز, لیما, آکلینڈ, اشبیلیہ, کان, زگریب	اسکوپیہ
کیف اور <mask> جڑواں شہر ہیں۔	بلغراد	ناپولی, منسک, کینبرا, کولمبو, ہلسنکی, فرینکفرٹ, ہامبرگ, شنگھائی, انتورب, بلغراد	کیف
گوانگژو اور <mask> جڑواں شہر ہیں۔	لیون	پراگ, نورنبرگ, ڈھاکہ, ہوانا, میونخ, میامی, دمشق, بنکاک, سنگاپور, لیون	گوانگژو
شنگھائی اور <mask> جڑواں شہر ہیں۔	مانٹریال	ہانوور, لائپزش, لاگوس, جنیوا, تہران, ڈینور, تولوز, سؤل, مونٹیویڈیو, مانٹریال	شنگھائی
