Prompt	Ans	Candidate Ans	Subject
Is cúpla cathair iad Nizhny Novgorod agus <mask>.	Philadelphia	Cív, Sydney, Rotterdam, München, Ankara, Hannover, Maidrid, Torino, Giobráltar, Philadelphia	Nizhny Novgorod
Is cúpla cathair iad Jeddah agus <mask>.	Taipei	Christchurch, Iarúsailéim, Denver, Nice, Köln, Yokohama, Hiroshima, Houston, An Veinéis, Taipei	Jeddah
Is cúpla cathair iad Durban agus <mask>.	Johannesburg	Napoli, Cív, Yokohama, Marseille, Denver, Chicago, Dresden, Kazan, Bangalore, Johannesburg	Durban
Is cúpla cathair iad Cóbanhávan agus <mask>.	Marseille	Liúibleána, Sydney, Dhaka, Minneapolis, Stócólm, Dallas, Briostó, Manchain, Montevideo, Marseille	Cóbanhávan
Is cúpla cathair iad Tbilisi agus <mask>.	Ankara	Nürnberg, Bakı, Bordeaux, Ríge, Obar Dheathain, Taipei, Kyoto, Vancouver, Torontó, Ankara	Tbilisi
Is cúpla cathair iad Cathair Pheadair agus <mask>.	Barcelona	Teasaloinicé, Briostó, Denver, Osló, Tbilisi, Caracas, Nürnberg, Sairéavó, An Aithin, Barcelona	Cathair Pheadair
Is cúpla cathair iad Kuala Lumpur agus <mask>.	Ankara	Miami, An Aithin, Cleveland, Lausanne, Taillinn, Bancác, Eireaván, Québec, Samó, Ankara	Kuala Lumpur
Is cúpla cathair iad Béising agus <mask>.	Tehran	Bostún, Cleveland, Nairobi, Birmingham, Singeapór, Cannes, Bakı, Prág, Iarúsailéim, Tehran	Béising
Is cúpla cathair iad Busan agus <mask>.	Iostanbúl	Cathair na hAilgéire, Osló, Verona, Hannover, Vancouver, Chicago, Tonga, Bangalore, Lagos, Iostanbúl	Busan
Is cúpla cathair iad Seoul agus <mask>.	Sydney	Frankfurt, Bakı, Wellington, Mumbai, Minneapolis, Dallas, Kiel, Bordeaux, Barcelona, Sydney	Seoul
Is cúpla cathair iad Tóiceo agus <mask>.	An Róimh	Cathair Alastair, Iostanbúl, Búdaipeist, Houston, Teasaloinicé, Lagos, Cóbanhávan, Christchurch, Mionsc, An Róimh	Tóiceo
Is cúpla cathair iad Islamabad agus <mask>.	Sydney	Heilsincí, Canberra, Wellington, Atlanta, Cóbanhávan, Iostanbúl, Learpholl, Auckland, Stócólm, Sydney	Islamabad
Is cúpla cathair iad Maidrid agus <mask>.	An Aithin	Obar Dheathain, Vársá, Adelaide, Barcelona, Leipzig, An Damaisc, Moscó, Ságrab, Bordeaux, An Aithin	Maidrid
Is cúpla cathair iad Tehran agus <mask>.	Mainile	Kiel, Québec, Béiriút, Detroit, Guangzhou, Tripilí, Iarúsailéim, Dresden, Adelaide, Mainile	Tehran
Is cúpla cathair iad Béising agus <mask>.	Santiago de Chile	Páras, Minneapolis, Mainile, Barcelona, Bostún, Detroit, Napoli, Obar Dheathain, Líoma, Santiago de Chile	Béising
Is cúpla cathair iad Kassel agus <mask>.	Flórans	Köln, Kazan, Ságrab, Bakı, Lagos, Kyoto, Tiorána, Vancouver, München, Flórans	Kassel
Is cúpla cathair iad Vín agus <mask>.	Búdaipeist	Briostó, Beirlín, Montréal, Caracas, Marseille, Cannes, La Habana, Bancác, Eireaván, Búdaipeist	Vín
Is cúpla cathair iad Beirn agus <mask>.	Vín	Lyon, Dhaka, Karachi, Adelaide, Cannes, Tonga, Leipzig, Bologna, Páras, Vín	Beirn
Is cúpla cathair iad An Aithin agus <mask>.	Amstardam	Ságrab, An Damaisc, An Ghinéiv, Frankfurt, Samó, Cannes, Chicago, Napoli, An Veinéis, Amstardam	An Aithin
Is cúpla cathair iad Vín agus <mask>.	Liúibleána	Karachi, Iarúsailéim, Shang-hai, Leipzig, Mumbai, Maidrid, Mainz, Singeapór, An Damaisc, Liúibleána	Vín
Is cúpla cathair iad Vín agus <mask>.	Béalgrád	Cathair Alastair, Baile Átha Cliath, Amstardam, Hiroshima, Taipei, Mionsc, Samó, Iarúsailéim, Iostanbúl, Béalgrád	Vín
Is cúpla cathair iad An Damaisc agus <mask>.	Ankara	Líoma, Bologna, Taipei, Sairéavó, Dresden, Bangalore, Tiorána, Cív, Barcelona, Ankara	An Damaisc
Is cúpla cathair iad Montréal agus <mask>.	An Aithin	Cív, Beirlín, Caerdydd, Tripilí, Cathair Alastair, Hannover, Kiel, Philadelphia, Marseille, An Aithin	Montréal
Is cúpla cathair iad Torontó agus <mask>.	Milano	Tripilí, Beirlín, Macau, Taipei, Samó, Adelaide, Torontó, Tonga, Baile Átha Cliath, Milano	Torontó
Is cúpla cathair iad Torontó agus <mask>.	Iostanbúl	Moscó, Karachi, Torino, Heilsincí, Yokohama, Seattle, Flórans, Beirlín, Canberra, Iostanbúl	Torontó
Is cúpla cathair iad An Leafcóis agus <mask>.	An Aithin	Auckland, Vín, Cóbanhávan, Colombo, Calgary, Guangzhou, Vancouver, Houston, Bangalore, An Aithin	An Leafcóis
Is cúpla cathair iad Liospóin agus <mask>.	Maidrid	Dhaka, Mionsc, Prág, Colombo, Auckland, Béising, Búdaipeist, Seattle, Québec, Maidrid	Liospóin
Is cúpla cathair iad Iostanbúl agus <mask>.	Caireo	Wellington, Bancác, Salzburg, Dún Éideann, An Damaisc, La Habana, Sairéavó, Atlanta, Guangzhou, Caireo	Iostanbúl
Is cúpla cathair iad Tóiceo agus <mask>.	Moscó	Mainile, Sevilla, Houston, Tiorána, Eireaván, Iostanbúl, Shang-hai, Bologna, Búcairist, Moscó	Tóiceo
Is cúpla cathair iad Buenos Aires agus <mask>.	Santiago de Chile	Kyoto, Yokohama, Johannesburg, Kazan, Caerdydd, An Aithin, Osló, Iacárta, Lahore, Santiago de Chile	Buenos Aires
Is cúpla cathair iad Cathair Mheicsiceo agus <mask>.	Houston	Páras, Santiago de Chile, Karachi, Salzburg, Búcairist, Cathair na hAilgéire, Sydney, Moscó, Köln, Houston	Cathair Mheicsiceo
Is cúpla cathair iad Liúibleána agus <mask>.	Ságrab	Cathair na hAilgéire, Búdaipeist, Tehran, Köln, Lille, An Bhratasláiv, Torontó, Bakı, Singeapór, Ságrab	Liúibleána
Is cúpla cathair iad Mogaidisiú agus <mask>.	Ankara	Melbourne, Canberra, Ságrab, Osló, Moscó, Köln, Teasaloinicé, Québec, Búdaipeist, Ankara	Mogaidisiú
Is cúpla cathair iad Nürnberg agus <mask>.	An Veinéis	Liúibleána, Sevilla, Frankfurt, Kazan, Dresden, Tbilisi, Nairobi, Minneapolis, Chicago, An Veinéis	Nürnberg
Is cúpla cathair iad Salzburg agus <mask>.	Dresden	Barcelona, Köln, Búdaipeist, Kazan, Tehran, Stuttgart, Québec, Heilsincí, Iarúsailéim, Dresden	Salzburg
Is cúpla cathair iad Eireaván agus <mask>.	An Bhratasláiv	Taipei, An Veinéis, Iacárta, Colombo, Mainile, Samó, Londain, Mainz, Beirlín, An Bhratasláiv	Eireaván
Is cúpla cathair iad Iostanbúl agus <mask>.	Lahore	Canberra, Bakı, Dresden, Londain, Béalgrád, Briostó, Tiorána, Lille, Ankara, Lahore	Iostanbúl
Is cúpla cathair iad Cív agus <mask>.	Béising	Cathair Alastair, Taillinn, Leipzig, Wellington, Heilsincí, Iostanbúl, Liospóin, Baile Átha Cliath, Páras, Béising	Cív
Is cúpla cathair iad Béising agus <mask>.	Tiorána	Bordeaux, Köln, Lyon, Shang-hai, Nairobi, An Veinéis, An Róimh, München, Salzburg, Tiorána	Béising
Is cúpla cathair iad Leipzig agus <mask>.	Bologna	Colombo, Shang-hai, An Bhratasláiv, Sairéavó, Cabúl, Marseille, Seattle, Cív, Christchurch, Bologna	Leipzig
Is cúpla cathair iad Heilsincí agus <mask>.	Sóifia	Vancouver, Londain, Cathair Alastair, Baile Átha Cliath, Eireaván, Rotterdam, Johannesburg, Barcelona, Melbourne, Sóifia	Heilsincí
Is cúpla cathair iad Marseille agus <mask>.	Béiriút	Québec, Wellington, Vancouver, Kazan, Montréal, Heilsincí, Hannover, Houston, Bordeaux, Béiriút	Marseille
Is cúpla cathair iad Bostún agus <mask>.	Melbourne	Kyoto, Karachi, Heilsincí, Rotterdam, Lyon, Liúibleána, Flórans, Wellington, Páras, Melbourne	Bostún
Is cúpla cathair iad Túinis agus <mask>.	Vín	Vársá, Dhaka, Colombo, Nice, Barcelona, Stócólm, An Róimh, Santiago de Chile, Shang-hai, Vín	Túinis
Is cúpla cathair iad Melbourne agus <mask>.	Teasaloinicé	Bancác, Calcúta, Torino, Karachi, Béising, An Ghinéiv, Seattle, Chicago, Tripilí, Teasaloinicé	Melbourne
Is cúpla cathair iad Stócólm agus <mask>.	Iostanbúl	Birmingham, Detroit, Canberra, Salzburg, An Damaisc, Vársá, Tóiceo, Dresden, Bangalore, Iostanbúl	Stócólm
Is cúpla cathair iad Buenos Aires agus <mask>.	Béalgrád	Kiel, Vín, Rotterdam, Brisbane, Antuairp, Flórans, Baile Átha Cliath, Santiago de Chile, Cív, Béalgrád	Buenos Aires
Is cúpla cathair iad Tianjin agus <mask>.	Bancác	Cóbanhávan, Búdaipeist, Dallas, Porto, Minneapolis, Atlanta, Shang-hai, Napoli, Búcairist, Bancác	Tianjin
Is cúpla cathair iad Seoul agus <mask>.	Páras	Bakı, Minneapolis, Kiel, Manchain, Dallas, Mionsc, Sóifia, Bostún, Cathair na hAilgéire, Páras	Seoul
Is cúpla cathair iad Toulouse agus <mask>.	Cív	Dresden, Sóifia, Hamburg, Bordeaux, Stócólm, Lagos, An Róimh, Adelaide, Osló, Cív	Toulouse
Is cúpla cathair iad Stuttgart agus <mask>.	Caireo	Porto, Auckland, Singeapór, Taillinn, Páras, Cabúl, Londain, Hannover, Hiroshima, Caireo	Stuttgart
Is cúpla cathair iad Liospóin agus <mask>.	Macau	Barcelona, Salzburg, Lagos, Dresden, Búdaipeist, An Veinéis, Mionsc, Bakı, Teasaloinicé, Macau	Liospóin
Is cúpla cathair iad Los Angeles agus <mask>.	Manchain	Cív, Kyoto, An Ghinéiv, Kazan, Iacárta, Nürnberg, Frankfurt, Shang-hai, Santiago de Chile, Manchain	Los Angeles
Is cúpla cathair iad Cív agus <mask>.	Toulouse	Stuttgart, Bakı, Cathair na hAilgéire, Lille, Denver, Lagos, Iarúsailéim, Learpholl, Macau, Toulouse	Cív
Is cúpla cathair iad Béiriút agus <mask>.	An Damaisc	Shang-hai, Nairobi, An Bhratasláiv, Hiroshima, Seoul, Liúibleána, Amstardam, Dhaka, Guangzhou, An Damaisc	Béiriút
Is cúpla cathair iad Tehran agus <mask>.	Iarúsailéim	Frankfurt, Nairobi, Wellington, Béalgrád, Melbourne, Vársá, Líoma, Lagos, Lahore, Iarúsailéim	Tehran
Is cúpla cathair iad Maidrid agus <mask>.	La Habana	Cóbanhávan, Stuttgart, Bostún, Flórans, Hiroshima, Frankfurt, Bangalore, Sóifia, Samó, La Habana	Maidrid
Is cúpla cathair iad La Habana agus <mask>.	Barcelona	Bagdad, Cabúl, Sevilla, Osló, Caireo, Taillinn, Manchain, Teasaloinicé, Béiriút, Barcelona	La Habana
Is cúpla cathair iad Tiorána agus <mask>.	Torino	Lahore, Sairéavó, Caracas, Milano, Prág, Frankfurt, Lagos, Nairobi, Bologna, Torino	Tiorána
Is cúpla cathair iad Naoned agus <mask>.	Caerdydd	Kyoto, Cabúl, Vín, Bakı, Tbilisi, Sairéavó, Cleveland, Stócólm, Mainile, Caerdydd	Naoned
Is cúpla cathair iad Minneapolis agus <mask>.	Santiago de Chile	Cleveland, Christchurch, Moscó, Teasaloinicé, Iacárta, La Habana, Johannesburg, Kyoto, Flórans, Santiago de Chile	Minneapolis
Is cúpla cathair iad Ságrab agus <mask>.	Vársá	Sydney, Shang-hai, Teasaloinicé, Atlanta, Rotterdam, Barcelona, Cabúl, Hiroshima, Mionsc, Vársá	Ságrab
Is cúpla cathair iad Tiorána agus <mask>.	Flórans	Iarúsailéim, Ríge, Líoma, Lausanne, Búcairist, Cathair na hAilgéire, Macau, Tiorána, Johannesburg, Flórans	Tiorána
Is cúpla cathair iad Vín agus <mask>.	Iostanbúl	Montevideo, Hamburg, Bologna, Québec, München, Porto, Prág, Cív, Torontó, Iostanbúl	Vín
Is cúpla cathair iad Prág agus <mask>.	Iarúsailéim	Christchurch, Líoma, Colombo, Cathair na hAilgéire, Sóifia, Napoli, Hiroshima, Tehran, Shang-hai, Iarúsailéim	Prág
Is cúpla cathair iad Tiorána agus <mask>.	Vilnias	Yokohama, Bangalore, Beirlín, Vín, Wellington, Canberra, Miami, Bancác, Atlanta, Vilnias	Tiorána
Is cúpla cathair iad Chicago agus <mask>.	Prág	An Róimh, Philadelphia, Seoul, Nürnberg, Birmingham, Hiroshima, Hamburg, Melbourne, Mainz, Prág	Chicago
Is cúpla cathair iad Abú Daibí agus <mask>.	Iacárta	Iostanbúl, Tóiceo, Köln, Christchurch, Páras, Philadelphia, Mionsc, Caireo, Hiroshima, Iacárta	Abú Daibí
Is cúpla cathair iad Santiago de Chile agus <mask>.	Miami	Montréal, Bologna, Vilnias, Barcelona, Torino, Cóbanhávan, Macau, Taillinn, Calcúta, Miami	Santiago de Chile
Is cúpla cathair iad Tóiceo agus <mask>.	Iacárta	Béalgrád, Nürnberg, Porto, Barcelona, Kiel, Lille, Vancouver, Tóiceo, Seoul, Iacárta	Tóiceo
Is cúpla cathair iad An Aithin agus <mask>.	Maidrid	Stuttgart, Taillinn, Detroit, Antuairp, Verona, Caireo, Milano, Nairobi, Béising, Maidrid	An Aithin
Is cúpla cathair iad Amstardam agus <mask>.	Béising	Kiel, Tiorána, Bakı, Sydney, Bancác, Denver, Búcairist, Montréal, Tehran, Béising	Amstardam
Is cúpla cathair iad Béising agus <mask>.	Wellington	Baile Átha Cliath, Stuttgart, An Aithin, Cív, Tóiceo, Hiroshima, Melbourne, Barcelona, Vársá, Wellington	Béising
Is cúpla cathair iad Tel Aviv agus <mask>.	Búdaipeist	Kazan, Hamburg, Búcairist, Bologna, Yokohama, Lahore, Ságrab, Mainile, Colombo, Búdaipeist	Tel Aviv
Is cúpla cathair iad Ríge agus <mask>.	Moscó	Frankfurt, Canberra, Montevideo, Stócólm, Santiago de Chile, Karachi, Bangalore, Dresden, Colombo, Moscó	Ríge
Is cúpla cathair iad Sóifia agus <mask>.	Búcairist	Cóbanhávan, Antuairp, Houston, Wellington, La Habana, Prág, Bordeaux, Yokohama, Melbourne, Búcairist	Sóifia
Is cúpla cathair iad Nua-Deilí agus <mask>.	Tóiceo	Nürnberg, Mumbai, Kyoto, Dhaka, Houston, Sevilla, Bancác, Guangzhou, Melbourne, Tóiceo	Nua-Deilí
Is cúpla cathair iad Kiel agus <mask>.	Taillinn	Brisbane, Bagdad, Iarúsailéim, Stuttgart, Kiel, Santiago de Chile, Hiroshima, Cleveland, Leipzig, Taillinn	Kiel
Is cúpla cathair iad Béalgrád agus <mask>.	Cív	Sóifia, Cabúl, Hiroshima, Learpholl, Johannesburg, Iacárta, Caerdydd, Heilsincí, Birmingham, Cív	Béalgrád
Is cúpla cathair iad Nur-Sultan agus <mask>.	Kazan	Liospóin, Mainile, Bagdad, Dhaka, Cathair Alastair, Johannesburg, Mainz, Cabúl, An Bhratasláiv, Kazan	Nur-Sultan
Is cúpla cathair iad Busan agus <mask>.	Bancác	Béalgrád, Liospóin, Iarúsailéim, Taillinn, Sevilla, Wellington, Amstardam, Karachi, Mainile, Bancác	Busan
Is cúpla cathair iad Karachi agus <mask>.	Mumbai	Brisbane, Antuairp, Nice, Búdaipeist, Montevideo, Tripilí, Sóifia, Christchurch, Vársá, Mumbai	Karachi
Is cúpla cathair iad Eireaván agus <mask>.	Moscó	Búcairist, Köln, Iacárta, Christchurch, Miami, Vín, Ságrab, Ríge, Dhaka, Moscó	Eireaván
Is cúpla cathair iad Túinis agus <mask>.	Stócólm	Kazan, Tonga, Cabúl, Toulouse, An Róimh, Calcúta, Learpholl, Vín, Bancác, Stócólm	Túinis
Is cúpla cathair iad Lyon agus <mask>.	Mainile	La Habana, Beirlín, Chicago, Béalgrád, Sairéavó, Cathair na hAilgéire, Liúibleána, Lagos, Guangzhou, Mainile	Lyon
Is cúpla cathair iad Bari agus <mask>.	Bologna	Bancác, Nürnberg, Lille, Caireo, Briostó, Nice, Bangalore, Vancouver, Dhaka, Bologna	Bari
Is cúpla cathair iad Los Angeles agus <mask>.	Eireaván	Miami, Tiorána, Osló, Detroit, Sydney, Iarúsailéim, Vancouver, Cannes, Wellington, Eireaván	Los Angeles
Is cúpla cathair iad Bakı agus <mask>.	Cív	Taipei, Montevideo, Londain, Búcairist, Caerdydd, Denver, Macau, Hamburg, Calcúta, Cív	Bakı
Is cúpla cathair iad Cathair Mheicsiceo agus <mask>.	Béising	Chicago, Verona, Dhaka, Cathair Alastair, Stócólm, Caerdydd, Caracas, Caireo, Liospóin, Béising	Cathair Mheicsiceo
Is cúpla cathair iad Maidrid agus <mask>.	Vársá	Obar Dheathain, Cabúl, Montréal, Osló, Santiago de Chile, Mainile, Detroit, Nürnberg, Chicago, Vársá	Maidrid
Is cúpla cathair iad Cathair Chuáit agus <mask>.	Cannes	An Veinéis, Tiorána, Teasaloinicé, Learpholl, Béising, Sevilla, Vársá, Cathair Alastair, Giobráltar, Cannes	Cathair Chuáit
Is cúpla cathair iad Ríge agus <mask>.	Mionsc	Toulouse, Baile Átha Cliath, Ankara, Nice, Yokohama, Lagos, Cív, Lausanne, Cannes, Mionsc	Ríge
Is cúpla cathair iad Baltimore, Maryland agus <mask>.	Rotterdam	Cannes, Kyoto, Cathair na hAilgéire, Tonga, Napoli, Búdaipeist, Beirlín, An Róimh, Lagos, Rotterdam	Baltimore, Maryland
Is cúpla cathair iad Londain agus <mask>.	Sóifia	Cabúl, Ankara, Québec, Amstardam, Detroit, Baile Átha Cliath, Iacárta, Birmingham, Denver, Sóifia	Londain
Is cúpla cathair iad Rotterdam agus <mask>.	An Bhratasláiv	Salzburg, An Róimh, Houston, Lahore, Tehran, Heilsincí, Prág, Taillinn, Seoul, An Bhratasláiv	Rotterdam
Is cúpla cathair iad Moscó agus <mask>.	Amstardam	Eireaván, An Bhratasláiv, Dún Éideann, Brisbane, Tiorána, Canberra, Stócólm, Maidrid, An Róimh, Amstardam	Moscó
Is cúpla cathair iad Búcairist agus <mask>.	Sóifia	Stuttgart, Maidrid, Tóiceo, Kiel, Amstardam, Dallas, Cleveland, Mainile, Caireo, Sóifia	Búcairist
Is cúpla cathair iad Cathair Chuáit agus <mask>.	Tehran	Sairéavó, Caireo, Cannes, Macau, Beirlín, Verona, Seattle, Lyon, Liospóin, Tehran	Cathair Chuáit
Is cúpla cathair iad Londain agus <mask>.	Iacárta	Hamburg, La Habana, Osló, Iostanbúl, Chicago, Barcelona, Rotterdam, Bakı, Amstardam, Iacárta	Londain
Is cúpla cathair iad Caireo agus <mask>.	Moscó	Liúibleána, Tonga, Páras, Porto, Philadelphia, Auckland, Colombo, Amstardam, Béiriút, Moscó	Caireo
Is cúpla cathair iad Grenoble agus <mask>.	Caireo	Chicago, Liospóin, Cív, Dresden, Stócólm, Canberra, Tóiceo, Cathair na hAilgéire, Barcelona, Caireo	Grenoble
Is cúpla cathair iad Melbourne agus <mask>.	Milano	Bordeaux, Cóbanhávan, Cabúl, Béising, Singeapór, Cathair na hAilgéire, Tiorána, Birmingham, Sairéavó, Milano	Melbourne
Is cúpla cathair iad San Francisco agus <mask>.	Shang-hai	Antuairp, Bangalore, Melbourne, Béiriút, Montevideo, Mumbai, Nairobi, Toulouse, Verona, Shang-hai	San Francisco
Is cúpla cathair iad Seoul agus <mask>.	Caireo	Beirlín, Amstardam, Baile Átha Cliath, Lagos, Iarúsailéim, Köln, Caracas, Lyon, Tonga, Caireo	Seoul
Is cúpla cathair iad Béising agus <mask>.	An Aithin	Bordeaux, Mumbai, Tripilí, Melbourne, Antuairp, Sóifia, Lahore, Philadelphia, Sydney, An Aithin	Béising
Is cúpla cathair iad Sóifia agus <mask>.	Milano	Sevilla, Beirlín, Köln, Moscó, Torontó, Tiorána, Búcairist, Denver, Santiago de Chile, Milano	Sóifia
Is cúpla cathair iad Cathair Québec agus <mask>.	Calgary	Cleveland, Torino, Bostún, Mumbai, Sydney, Tripilí, La Habana, Nürnberg, Iacárta, Calgary	Cathair Québec
Is cúpla cathair iad Iostanbúl agus <mask>.	Torontó	Vín, Lausanne, La Habana, Cabúl, Napoli, Dhaka, Colombo, Liospóin, Seattle, Torontó	Iostanbúl
Is cúpla cathair iad Seoul agus <mask>.	Tiorána	Torino, Ríge, Mionsc, Houston, Béising, Iacárta, An Damaisc, Marseille, Manchain, Tiorána	Seoul
Is cúpla cathair iad Iostanbúl agus <mask>.	Köln	Samó, Vancouver, Stuttgart, Cóbanhávan, An Ghinéiv, Detroit, Cív, Montréal, Tonga, Köln	Iostanbúl
Is cúpla cathair iad Tehran agus <mask>.	Béising	Bologna, Tonga, Beirlín, Torontó, Seoul, Líoma, Montevideo, Cóbanhávan, Karachi, Béising	Tehran
Is cúpla cathair iad Christchurch agus <mask>.	Seattle	Caerdydd, Cathair Alastair, Lausanne, Guangzhou, Houston, Sóifia, Nice, Toulouse, Liospóin, Seattle	Christchurch
Is cúpla cathair iad Birmingham agus <mask>.	Chicago	Köln, Béiriút, Obar Dheathain, Tbilisi, Liúibleána, Dún Éideann, Torino, Caracas, Stócólm, Chicago	Birmingham
Is cúpla cathair iad Prág agus <mask>.	Cóbanhávan	Wellington, Sairéavó, Johannesburg, Colombo, Páras, Obar Dheathain, Sevilla, Cathair na hAilgéire, Taipei, Cóbanhávan	Prág
Is cúpla cathair iad Vársá agus <mask>.	Osló	Iostanbúl, Flórans, Taipei, Sairéavó, Bologna, Detroit, Liúibleána, Eireaván, Lahore, Osló	Vársá
Is cúpla cathair iad Frankfurt agus <mask>.	Torontó	Tonga, Iarúsailéim, Tbilisi, Caerdydd, An Damaisc, Bordeaux, Tehran, Cleveland, Amstardam, Torontó	Frankfurt
Is cúpla cathair iad Auckland agus <mask>.	Brisbane	Vancouver, Líoma, Nürnberg, Santiago de Chile, Leipzig, Beirlín, Shang-hai, Liospóin, An Damaisc, Brisbane	Auckland
Is cúpla cathair iad Búcairist agus <mask>.	Londain	Amstardam, Tripilí, Colombo, Detroit, Milano, Vársá, Wellington, Cabúl, Singeapór, Londain	Búcairist
Is cúpla cathair iad Cathair Pheadair agus <mask>.	Bakı	Béiriút, Ríge, Taillinn, Baile Átha Cliath, Denver, Colombo, Liospóin, Auckland, Mainile, Bakı	Cathair Pheadair
Is cúpla cathair iad Iostanbúl agus <mask>.	Vilnias	Houston, Londain, Philadelphia, Vársá, Béalgrád, Sydney, Antuairp, Brisbane, Cív, Vilnias	Iostanbúl
Is cúpla cathair iad Cathair Pheadair agus <mask>.	Bancác	Tbilisi, Cannes, Manchain, Amstardam, Québec, Sydney, Shang-hai, Hamburg, Stuttgart, Bancác	Cathair Pheadair
Is cúpla cathair iad Vín agus <mask>.	Moscó	Sóifia, Maidrid, Nairobi, An Veinéis, Stuttgart, Bostún, Adelaide, Colombo, Chicago, Moscó	Vín
Is cúpla cathair iad Béiriút agus <mask>.	Karachi	Heilsincí, Leipzig, Lausanne, München, Dallas, Caireo, An Damaisc, Nairobi, Liúibleána, Karachi	Béiriút
Is cúpla cathair iad Ríge agus <mask>.	Santiago de Chile	Bakı, Béising, Sairéavó, Cleveland, München, Canberra, Macau, Moscó, Iacárta, Santiago de Chile	Ríge
Is cúpla cathair iad Nua-Eabhrac agus <mask>.	Caireo	Ságrab, Bangalore, Christchurch, Marseille, München, Minneapolis, Sóifia, Colombo, Mumbai, Caireo	Nua-Eabhrac
Is cúpla cathair iad Cathair Mheicsiceo agus <mask>.	Montevideo	La Habana, Baile Átha Cliath, Iacárta, Liúibleána, Beirlín, Cív, Napoli, Singeapór, Caerdydd, Montevideo	Cathair Mheicsiceo
Is cúpla cathair iad Macau agus <mask>.	Porto	Cóbanhávan, Heilsincí, Johannesburg, Yokohama, Leipzig, Caerdydd, Learpholl, Hannover, Philadelphia, Porto	Macau
Is cúpla cathair iad Montréal agus <mask>.	Eireaván	Bancác, Santiago de Chile, Vilnias, Macau, Porto, An Aithin, Caracas, Cóbanhávan, Minneapolis, Eireaván	Montréal
Is cúpla cathair iad Mainile agus <mask>.	Tehran	Cathair Alastair, Liúibleána, Napoli, Amstardam, Bostún, Québec, Yokohama, Béalgrád, Béiriút, Tehran	Mainile
Is cúpla cathair iad Calcúta agus <mask>.	Karachi	Bostún, Liospóin, Hiroshima, Osló, Mainz, Sevilla, Caracas, Shang-hai, An Damaisc, Karachi	Calcúta
Is cúpla cathair iad An Aithin agus <mask>.	An Damaisc	Dhaka, Nice, Vancouver, Cleveland, Hiroshima, Brisbane, Briostó, Búdaipeist, Amstardam, An Damaisc	An Aithin
Is cúpla cathair iad Maidrid agus <mask>.	Prág	Hannover, Ságrab, Canberra, Macau, Stócólm, Bagdad, Kiel, Vársá, Denver, Prág	Maidrid
Is cúpla cathair iad Dhaka agus <mask>.	Guangzhou	Londain, An Bhratasláiv, Antuairp, Taillinn, Melbourne, Mainz, Porto, Yokohama, Liospóin, Guangzhou	Dhaka
Is cúpla cathair iad Bakı agus <mask>.	Sairéavó	Stócólm, Ankara, Leipzig, Líoma, Bologna, Cathair na hAilgéire, Cannes, Cóbanhávan, Béalgrád, Sairéavó	Bakı
Is cúpla cathair iad An Aithin agus <mask>.	Flórans	Taipei, Heilsincí, Calgary, Dhaka, Miami, Sydney, Líoma, Nairobi, Búcairist, Flórans	An Aithin
Is cúpla cathair iad Prág agus <mask>.	Beirlín	An Ghinéiv, Cannes, Briostó, Milano, Sairéavó, Maidrid, An Damaisc, Miami, Kyoto, Beirlín	Prág
Is cúpla cathair iad Béising agus <mask>.	Cóbanhávan	Cannes, An Damaisc, Sairéavó, Brisbane, Stuttgart, Iacárta, Sóifia, Guangzhou, Sydney, Cóbanhávan	Béising
Is cúpla cathair iad Bancác agus <mask>.	Ankara	Hamburg, Kiel, Taillinn, Sevilla, Bagdad, Verona, Lahore, Wellington, Cathair na hAilgéire, Ankara	Bancác
Is cúpla cathair iad Santo Domingo agus <mask>.	Montevideo	Taipei, Melbourne, Bagdad, Yokohama, Kyoto, Teasaloinicé, Iostanbúl, Leipzig, Iacárta, Montevideo	Santo Domingo
Is cúpla cathair iad München agus <mask>.	Verona	Briostó, Giobráltar, Caracas, Nairobi, Chicago, Köln, Moscó, Sevilla, Cathair na hAilgéire, Verona	München
Is cúpla cathair iad Ságrab agus <mask>.	Shang-hai	Santiago de Chile, Stuttgart, Colombo, Taipei, Marseille, Canberra, Vancouver, Salzburg, Toulouse, Shang-hai	Ságrab
Is cúpla cathair iad Irkutsk agus <mask>.	Vilnias	Stócólm, Adelaide, Taipei, Torino, Melbourne, Cannes, Auckland, Bostún, Canberra, Vilnias	Irkutsk
Is cúpla cathair iad Santiago de Chile agus <mask>.	Maidrid	Milano, An Bhratasláiv, Lausanne, Ságrab, Flórans, Béising, Tiorána, Colombo, Cív, Maidrid	Santiago de Chile
Is cúpla cathair iad Baile Átha Cliath agus <mask>.	Learpholl	Mionsc, Montevideo, Bordeaux, Seoul, Milano, Brisbane, Tiorána, Toulouse, Heilsincí, Learpholl	Baile Átha Cliath
Is cúpla cathair iad Cív agus <mask>.	Mionsc	Yokohama, Páras, Samó, Mumbai, Sóifia, Iacárta, Dún Éideann, Guangzhou, Lahore, Mionsc	Cív
Is cúpla cathair iad Shang-hai agus <mask>.	Marseille	Stuttgart, Calgary, Colombo, Seattle, Québec, Vín, Londain, Búdaipeist, Mionsc, Marseille	Shang-hai
Is cúpla cathair iad Praia agus <mask>.	Macau	Iacárta, Londain, Auckland, Torino, An Aithin, Nairobi, Heilsincí, Guangzhou, Briostó, Macau	Praia
